lon,lat,alt,minute,hour,day,month,year,T_amb,wind_speed,wind_dir,humidity,irradiance,cloud_cover,pressure,pv_height,pitch,roll,yaw,T_operating,eta,eta_mc_sigma
       -0.1300,       51.5100,       11.0000,        0.0000,        9.0000,       80.0000,        3.0000,     2024.0000,      246.0741,       23.4309,      141.0812,        0.2438,     1310.4146,        0.8895,    81705.7931,        3.5750,       79.2405,      -32.1434,       14.1376,  246.3883,0.241409,  2.1190E-05
      -68.0000,      -16.5000,     3600.0000,        0.0000,       12.0000,      172.0000,        6.0000,     2024.0000,      268.5510,       16.9869,      356.3578,        0.7136,     1115.1800,        0.0298,    69911.6221,        2.6822,       47.8324,      -19.8994,      -52.8112,  270.4405,0.222168,  1.5602E-05
       55.3000,       25.2000,        5.0000,        0.0000,       10.0000,      280.0000,       10.0000,     2024.0000,      237.6213,       18.5373,       39.6555,        0.9569,      669.4978,        0.0703,    94243.2959,        3.0677,       62.9932,       28.3802,     -114.0885,  239.8226,0.246662,  1.7703E-05
       25.0000,       23.5000,      200.0000,        0.0000,       11.0000,       90.0000,        3.0000,     2024.0000,      250.6478,        3.7006,      141.0301,        0.1612,      721.2289,        0.7274,    93251.4390,        4.7196,       54.6951,        3.8854,      169.8345,  251.5878,0.237250,  3.9444E-06
      -18.0000,       65.0000,       52.0000,        0.0000,       10.0000,      355.0000,       12.0000,     2024.0000,      239.8015,       18.0735,      352.2509,        0.2728,        3.3720,        0.9528,    71461.7261,        3.2305,       48.5560,      -16.5290,      118.0481,  239.8015,0.246679,  1.6503E-05
       25.0000,       23.5000,      200.0000,        0.0000,       11.0000,       90.0000,        3.0000,     2024.0000,      242.5003,        9.8511,      290.2235,        0.1302,       96.0827,        0.5203,    90453.7116,        4.0931,       89.2047,        4.8763,       17.1646,  242.6383,0.244409,  1.1201E-05
     -112.0700,       33.4500,      331.0000,        0.0000,       13.0000,      200.0000,        7.0000,     2024.0000,      237.9746,        3.9364,       74.9832,        0.9277,      755.9004,        0.2821,    69627.7200,        2.9908,       46.6947,      -13.6510,      -67.3789,  243.8534,0.243437,  4.5525E-06
     -112.0700,       33.4500,      331.0000,        0.0000,       13.0000,      200.0000,        7.0000,     2024.0000,      316.2444,       22.9356,      196.1391,        0.1381,      905.5595,        0.0140,    73401.8310,        3.0384,       84.7736,       28.6570,     -148.9160,  316.2444,0.185525,  2.9861E-05
     -112.0700,       33.4500,      331.0000,        0.0000,       13.0000,      200.0000,        7.0000,     2024.0000,      304.2288,        1.2986,      161.4995,        0.3780,      213.2434,        0.7445,    80158.4259,        3.3835,       67.5879,      -28.4717,      169.3010,  304.5414,0.194887,  3.2186E-06
      -18.0000,       65.0000,       52.0000,        0.0000,       10.0000,      355.0000,       12.0000,     2024.0000,      299.6075,       19.6721,      286.9182,        0.6301,      180.5709,        0.5259,    74386.1441,        0.6548,       53.9662,      -37.2094,       97.9941,  299.6075,0.198834,  1.2248E-05
       25.0000,       23.5000,      200.0000,        0.0000,       11.0000,       90.0000,        3.0000,     2024.0000,      242.3942,       24.4010,      249.3771,        0.6285,     1201.1117,        0.6977,    75462.6847,        3.0733,       41.8644,      -27.3222,      -15.8490,  244.0680,0.243266,  2.2162E-05
      103.8200,        1.3500,       15.0000,       30.0000,       14.0000,      120.0000,        4.0000,     2024.0000,      273.3408,        9.6403,      256.0683,        0.8576,      745.0115,        0.5130,    97813.9876,        3.0309,       79.9549,      -17.9243,      -93.8188,  273.3408,0.219847,  1.1093E-05
     -122.0000,       37.5000,       25.0000,        0.0000,       12.0000,      172.0000,        6.0000,     2024.0000,      290.3551,        7.7312,      337.4049,        0.0593,     1306.3301,        0.2208,    69871.6930,        1.8132,       62.9982,      -14.9172,     -109.5402,  296.8952,0.201004,  7.9857E-06
      -68.0000,      -16.5000,     3600.0000,        0.0000,       12.0000,      172.0000,        6.0000,     2024.0000,      314.1244,        3.8306,      203.4162,        0.8141,      460.4193,        0.7647,    68416.9088,        1.4255,       19.2314,       -0.3257,       16.1656,  315.6253,0.186020,  4.2343E-06
       55.3000,       25.2000,        5.0000,        0.0000,       10.0000,      280.0000,       10.0000,     2024.0000,      236.8404,        9.4577,      113.1589,        0.2550,     1021.8285,        0.6762,    82401.9768,        0.6774,       19.7952,       28.0991,      -53.4188,  241.9392,0.244969,  4.5294E-06
      -68.0000,      -16.5000,     3600.0000,        0.0000,       12.0000,      172.0000,        6.0000,     2024.0000,      257.3733,       20.8414,      147.1603,        0.3023,      147.5609,        0.6574,    98478.2419,        2.2716,       42.6126,      -28.5904,      -74.6079,  257.5193,0.232505,  1.6070E-05
       -0.1300,       51.5100,       11.0000,        0.0000,        9.0000,       80.0000,        3.0000,     2024.0000,      254.2957,        4.7385,      203.6942,        0.9291,      956.0344,        0.0024,    97546.6102,        2.8542,       65.2231,      -26.1121,       74.2399,  254.2957,0.235083,  5.6237E-06
       -0.1300,       51.5100,       11.0000,        0.0000,        9.0000,       80.0000,        3.0000,     2024.0000,      275.9933,        8.6670,       75.4529,        0.1409,      802.6677,        0.0581,    91538.4210,        2.0047,       38.4267,      -42.1643,     -128.0365,  280.2264,0.214339,  7.9311E-06
       25.0000,       23.5000,      200.0000,        0.0000,       11.0000,       90.0000,        3.0000,     2024.0000,      241.8089,       13.4736,      332.5579,        0.6753,      894.4713,        0.6732,    71101.4263,        3.5450,       70.2725,       20.0677,      169.3074,  241.8089,0.245073,  1.2472E-05
       -0.1300,       51.5100,       11.0000,        0.0000,        9.0000,       80.0000,        3.0000,     2024.0000,      267.5390,       22.1319,      153.8031,        0.1797,     1131.6139,        0.9951,    66494.9429,        1.1540,       65.9485,      -10.4782,       59.1117,  267.5390,0.224489,  1.4869E-05
      -18.0000,       65.0000,       52.0000,        0.0000,       10.0000,      355.0000,       12.0000,     2024.0000,      291.9568,       18.3515,      265.8268,        0.3860,      856.6277,        0.2900,    69870.6369,        4.0250,       35.2235,       -3.7085,      178.5131,  291.9568,0.204955,  1.8891E-05
     -112.0700,       33.4500,      331.0000,        0.0000,       13.0000,      200.0000,        7.0000,     2024.0000,      240.2576,       17.1912,       62.2785,        0.2451,     1139.4463,        0.4338,    97722.2111,        3.4617,       41.1550,       37.7897,      -86.4029,  242.4560,0.244555,  1.6404E-05
     -122.0000,       37.5000,       25.0000,        0.0000,       12.0000,      172.0000,        6.0000,     2024.0000,      297.4597,       21.6790,      334.8514,        0.1434,     1339.5636,        0.8632,    64363.9033,        3.1754,       22.8411,       17.8400,      -72.9783,  298.5231,0.199702,  3.0347E-05
      -68.0000,      -16.5000,     3600.0000,        0.0000,       12.0000,      172.0000,        6.0000,     2024.0000,      249.8149,        8.8437,       24.1414,        0.8632,      932.4948,        0.5774,    67309.5804,        0.7786,       67.0448,        7.3985,       50.8952,  249.8149,0.238668,  5.1453E-06
      151.2100,      -33.8700,       39.0000,        0.0000,       12.0000,      172.0000,        6.0000,     2024.0000,      264.5842,       16.3759,        6.6851,        0.4343,     1029.3729,        0.3169,    79629.2795,        3.7749,       58.3648,      -16.7506,       -7.5818,  264.5842,0.226853,  1.6582E-05
     -112.0700,       33.4500,      331.0000,        0.0000,       13.0000,      200.0000,        7.0000,     2024.0000,      292.8341,       23.7369,      292.6939,        0.2190,      592.9161,        0.8182,    94231.2725,        0.6421,       74.0101,       -5.9021,      -41.2900,  293.1258,0.204019,  1.7579E-05
     -112.0700,       33.4500,      331.0000,        0.0000,       13.0000,      200.0000,        7.0000,     2024.0000,      290.8118,       11.4855,      134.8272,        0.0402,       79.9528,        0.2010,    79972.0193,        1.3079,       87.6974,      -43.0739,     -169.0259,  290.8118,0.205871,  9.3203E-06
      151.2100,      -33.8700,       39.0000,        0.0000,       12.0000,      172.0000,        6.0000,     2024.0000,      322.9648,       17.5259,      181.4244,        0.8817,      210.7765,        0.9270,    79939.4398,        2.1176,        5.4446,      -32.3740,      149.9614,  323.0402,0.180088,  1.7697E-05
      -68.0000,      -16.5000,     3600.0000,        0.0000,       12.0000,      172.0000,        6.0000,     2024.0000,      297.7762,       21.9014,      228.1633,        0.5039,      927.3958,        0.3782,    93380.7802,        3.0740,       28.0216,      -20.0346,      147.6987,  301.0931,0.197646,  2.0381E-05
     -122.0000,       37.5000,       25.0000,        0.0000,       12.0000,      172.0000,        6.0000,     2024.0000,      245.4473,       21.7303,      221.3385,        0.8739,     1171.4717,        0.4118,    91530.4514,        0.8438,       83.9810,       -9.1957,      -99.2475,  245.8857,0.241811,  1.1269E-05
       55.3000,       25.2000,        5.0000,        0.0000,       10.0000,      280.0000,       10.0000,     2024.0000,      316.3542,       19.2258,       67.3163,        0.6099,      186.1599,        0.3156,    65564.4574,        3.2704,       71.8995,       -0.7478,     -120.7163,  316.7426,0.185126,  2.6536E-05
       -0.1300,       51.5100,       11.0000,        0.0000,        9.0000,       80.0000,        3.0000,     2024.0000,      271.5436,       15.8179,      191.0249,        0.6712,      598.6694,        0.4225,    96305.4242,        4.2240,       57.8382,       10.5141,     -131.6250,  272.6023,0.220438,  1.7616E-05
      -68.0000,      -16.5000,     3600.0000,        0.0000,       12.0000,      172.0000,        6.0000,     2024.0000,      307.1544,        6.5337,      309.2201,        0.9018,     1304.0655,        0.2381,    95143.0481,        4.0840,       83.4834,        6.6757,      108.5060,  312.0791,0.188857,  9.8790E-06
       -0.1300,       51.5100,       11.0000,        0.0000,        9.0000,       80.0000,        3.0000,     2024.0000,      316.2567,       24.8289,      173.9096,        0.6138,      805.9336,        0.0951,    86571.5442,        2.1845,       24.2033,        9.4111,       99.8134,  316.6085,0.185233,  2.5611E-05
     -122.0000,       37.5000,       25.0000,        0.0000,       12.0000,      172.0000,        6.0000,     2024.0000,      288.4182,       18.8170,       75.5855,        0.6053,     1091.3964,        0.5111,    98935.2577,        2.5970,       35.8620,       32.8845,     -177.8496,  290.6644,0.205988,  1.7047E-05
     -112.0700,       33.4500,      331.0000,        0.0000,       13.0000,      200.0000,        7.0000,     2024.0000,      277.8016,        1.7772,      270.2714,        0.6412,      461.2956,        0.5981,    68578.0774,        4.8552,       82.0981,        5.4544,      -35.4287,  278.5712,0.215663,  2.6628E-06
      -18.0000,       65.0000,       52.0000,        0.0000,       10.0000,      355.0000,       12.0000,     2024.0000,      287.4435,       17.5014,      265.6207,        0.2255,     1336.0755,        0.0618,    94532.9711,        3.6762,       60.6834,      -17.6236,      110.1493,  287.4435,0.208565,  1.8612E-05
       55.3000,       25.2000,        5.0000,        0.0000,       10.0000,      280.0000,       10.0000,     2024.0000,      233.9115,        6.5307,      356.8534,        0.8778,      560.9276,        0.0885,    68437.7705,        3.0608,       73.4845,      -39.0068,      141.5027,  233.9115,0.251391,  6.4349E-06
      151.2100,      -33.8700,       39.0000,        0.0000,       12.0000,      172.0000,        6.0000,     2024.0000,      316.2655,       23.0496,       19.8436,        0.3238,      901.9805,        0.7611,    63814.5191,        1.5683,       88.3288,       30.5949,      -79.1148,  316.2655,0.185508,  1.5053E-05
       25.0000,       23.5000,      200.0000,        0.0000,       11.0000,       90.0000,        3.0000,     2024.0000,      246.9887,       20.5834,       92.6407,        0.5106,      904.7411,        0.8851,    85869.4069,        4.0161,       79.8729,       32.9418,     -117.9031,  247.1221,0.240822,  1.8019E-05
      151.2100,      -33.8700,       39.0000,        0.0000,       12.0000,      172.0000,        6.0000,     2024.0000,      240.7840,        9.3740,      309.8070,        0.5423,      872.2761,        0.2328,    65561.9799,        2.8892,       46.7558,       17.7537,      -88.9229,  243.6523,0.243598,  7.3760E-06
      151.2100,      -33.8700,       39.0000,        0.0000,       12.0000,      172.0000,        6.0000,     2024.0000,      265.9359,       10.0568,      241.0768,        0.1256,     1315.1832,        0.8486,    70895.0540,        4.0849,       14.3727,       11.4352,      -11.1665,  266.6973,0.225162,  1.1269E-05
      151.2100,      -33.8700,       39.0000,        0.0000,       12.0000,      172.0000,        6.0000,     2024.0000,      273.3670,        3.8275,        1.1691,        0.8301,      477.4296,        0.4282,    65823.4245,        4.3403,        7.4591,       -2.7579,     -116.6845,  276.8001,0.217080,  4.6084E-06
     -122.0000,       37.5000,       25.0000,        0.0000,       12.0000,      172.0000,        6.0000,     2024.0000,      278.9142,        9.2837,      220.4629,        0.6181,      934.7301,        0.6391,    76294.0654,        1.4790,       51.2428,      -21.5478,        2.5142,  283.1654,0.211988,  7.6533E-06
      151.2100,      -33.8700,       39.0000,        0.0000,       12.0000,      172.0000,        6.0000,     2024.0000,      302.3466,       11.0472,      345.9944,        0.9628,      142.0730,        0.8968,    90482.4126,        1.1403,       29.2529,       44.9465,      107.9731,  302.4509,0.196559,  8.6275E-06
      151.2100,      -33.8700,       39.0000,        0.0000,       12.0000,      172.0000,        6.0000,     2024.0000,      303.9330,       22.4698,      117.0339,        0.4242,        2.3847,        0.3106,    94028.9695,        1.9994,       53.4027,       38.1454,     -175.4473,  303.9430,0.195366,  2.2143E-05
     -112.0700,       33.4500,      331.0000,        0.0000,       13.0000,      200.0000,        7.0000,     2024.0000,      235.8454,       23.7013,      185.0214,        0.4862,     1031.6719,        0.7220,    66712.1630,        3.1445,       48.6254,       20.9605,     -131.5650,  236.4385,0.249369,  2.6451E-05
     -122.0000,       37.5000,       25.0000,        0.0000,       12.0000,      172.0000,        6.0000,     2024.0000,      276.7960,       19.3113,       70.3101,        0.5825,       32.5284,        0.1608,    65896.0211,        1.6291,       46.9966,       42.2423,     -171.8023,  276.8882,0.217009,  1.2433E-05
      103.8200,        1.3500,       15.0000,       30.0000,       14.0000,      120.0000,        4.0000,     2024.0000,      245.4834,       21.1998,       19.5465,        0.0970,      992.3110,        0.9135,    81106.8554,        4.8751,        6.4991,       27.7159,      112.3280,  245.8885,0.241809,  1.8934E-05
      151.2100,      -33.8700,       39.0000,        0.0000,       12.0000,      172.0000,        6.0000,     2024.0000,      275.9523,       20.2814,       33.3316,        0.2216,      802.6008,        0.0435,    99129.7316,        2.7406,       59.2194,       -8.1459,      -33.9584,  275.9523,0.217758,  2.2383E-05
      -18.0000,       65.0000,       52.0000,        0.0000,       10.0000,      355.0000,       12.0000,     2024.0000,      311.7464,        2.7464,      108.4477,        0.3125,      948.1745,        0.5111,    66875.7217,        2.8407,       56.7200,       -0.6304,       52.9232,  313.4062,0.187795,  4.5101E-06
      -18.0000,       65.0000,       52.0000,        0.0000,       10.0000,      355.0000,       12.0000,     2024.0000,      303.3185,       19.4191,      137.6952,        0.3351,      199.8124,        0.7473,    84096.8794,        2.8921,       68.5374,       16.6237,     -126.5069,  303.3185,0.195865,  1.7363E-05
       -0.1300,       51.5100,       11.0000,        0.0000,        9.0000,       80.0000,        3.0000,     2024.0000,      264.4319,        8.1809,      312.8749,        0.0404,     1324.1469,        0.3925,    79279.9310,        1.3710,       76.2009,       23.5484,        1.1308,  273.0388,0.220089,  6.1011E-06
      -68.0000,      -16.5000,     3600.0000,        0.0000,       12.0000,      172.0000,        6.0000,     2024.0000,      296.1964,        6.2685,      236.2877,        0.2591,      220.6877,        0.8518,    89601.0313,        4.5568,       66.6321,       -4.1156,      -89.7258,  296.3671,0.201426,  8.2016E-06
      -18.0000,       65.0000,       52.0000,        0.0000,       10.0000,      355.0000,       12.0000,     2024.0000,      308.4848,       18.7103,      259.5703,        0.4177,     1127.9914,        0.1521,    76586.2236,        2.7935,       10.3559,       35.8568,      -64.7615,  309.3336,0.191053,  1.9318E-05
     -122.0000,       37.5000,       25.0000,        0.0000,       12.0000,      172.0000,        6.0000,     2024.0000,      236.8016,       19.6863,       76.3547,        0.4652,     1156.8261,        0.0739,    69017.0118,        4.2646,        5.7407,       24.7792,       39.7298,  243.2809,0.243895,  2.0424E-05
     -112.0700,       33.4500,      331.0000,        0.0000,       13.0000,      200.0000,        7.0000,     2024.0000,      261.5647,        3.3792,      136.2034,        0.5513,      221.6781,        0.1950,   101312.3513,        3.7400,       13.7177,       19.1950,      -12.4117,  265.1558,0.226395,  4.5327E-06
      103.8200,        1.3500,       15.0000,       30.0000,       14.0000,      120.0000,        4.0000,     2024.0000,      234.3734,       21.4925,      208.8859,        0.0877,      223.1482,        0.9952,    86004.2333,        0.8361,       46.9678,      -14.8547,     -177.0570,  234.3805,0.251016,  1.3811E-05
      -68.0000,      -16.5000,     3600.0000,        0.0000,       12.0000,      172.0000,        6.0000,     2024.0000,      312.7592,        6.4162,      124.5774,        0.8358,      946.8780,        0.0914,    76154.2941,        3.6393,       78.8878,      -35.2400,      108.8149,  317.0807,0.184855,  7.6871E-06
       -0.1300,       51.5100,       11.0000,        0.0000,        9.0000,       80.0000,        3.0000,     2024.0000,      297.7326,       18.6974,       92.6810,        0.9730,     1243.3579,        0.1477,    74369.4872,        2.4375,       52.5010,      -42.6069,      144.8500,  297.7326,0.200334,  2.0706E-05
      151.2100,      -33.8700,       39.0000,        0.0000,       12.0000,      172.0000,        6.0000,     2024.0000,      236.9664,       10.9678,      162.7782,        0.2313,      609.9598,        0.1318,    73588.0508,        1.1947,       37.2914,       -8.1233,     -173.5134,  244.5977,0.242842,  8.2578E-06
      -18.0000,       65.0000,       52.0000,        0.0000,       10.0000,      355.0000,       12.0000,     2024.0000,      292.5154,       20.9125,      289.6270,        0.6880,     1177.1407,        0.4300,    99707.1048,        3.0232,       80.9264,      -38.8761,      -57.4611,  295.5548,0.202076,  2.4213E-05
       25.0000,       23.5000,      200.0000,        0.0000,       11.0000,       90.0000,        3.0000,     2024.0000,      304.1864,       15.0527,      170.1650,        0.2315,       82.6547,        0.6177,    97734.2844,        4.9306,       20.5048,       25.4237,     -127.3321,  304.4116,0.194991,  1.7933E-05
      103.8200,        1.3500,       15.0000,       30.0000,       14.0000,      120.0000,        4.0000,     2024.0000,      295.0150,        5.5024,      229.7202,        0.1469,     1159.6638,        0.4890,    98732.0161,        1.8957,       32.2064,      -38.1775,      101.1909,  304.8550,0.194636,  6.6655E-06
      -68.0000,      -16.5000,     3600.0000,        0.0000,       12.0000,      172.0000,        6.0000,     2024.0000,      250.0815,       20.0860,      253.4128,        0.0370,     1266.6080,        0.5795,    67705.5630,        1.0184,       30.8777,       17.4860,      -27.9716,  252.0292,0.236897,  1.4271E-05
     -112.0700,       33.4500,      331.0000,        0.0000,       13.0000,      200.0000,        7.0000,     2024.0000,      318.1298,        1.5592,      147.6269,        0.8833,      766.3842,        0.5257,    93042.7362,        4.4100,       31.7281,      -27.2005,       98.9468,  326.8074,0.177074,  3.6022E-06
       25.0000,       23.5000,      200.0000,        0.0000,       11.0000,       90.0000,        3.0000,     2024.0000,      275.1101,        1.1787,       50.2456,        0.8100,      292.3379,        0.5723,    84883.2227,        2.2141,       64.9681,       12.2981,      -74.3197,  277.6566,0.216395,  1.9850E-06
       -0.1300,       51.5100,       11.0000,        0.0000,        9.0000,       80.0000,        3.0000,     2024.0000,      276.1011,       19.7136,      338.1294,        0.9115,      313.2029,        0.7889,    70781.4387,        4.3539,       15.0085,       32.9696,     -155.8288,  276.2426,0.217526,  1.9762E-05
      -18.0000,       65.0000,       52.0000,        0.0000,       10.0000,      355.0000,       12.0000,     2024.0000,      302.5750,        5.4422,      287.1389,        0.3839,       63.7741,        0.7562,    73736.0601,        3.8311,       57.5148,       39.8766,       26.0528,  302.6885,0.196369,  6.0804E-06
      -18.0000,       65.0000,       52.0000,        0.0000,       10.0000,      355.0000,       12.0000,     2024.0000,      233.9993,        9.8457,      217.8886,        0.3911,      381.0523,        0.6268,    96473.5076,        0.6031,        0.5774,      -25.7542,       43.1481,  234.0074,0.251314,  4.3559E-06
      -68.0000,      -16.5000,     3600.0000,        0.0000,       12.0000,      172.0000,        6.0000,     2024.0000,      243.8307,       23.9847,      161.4047,        0.1495,     1122.3032,        0.5719,    68729.2345,        4.5014,        9.2703,       17.0261,        7.7405,  245.5302,0.242096,  2.2588E-05
     -122.0000,       37.5000,       25.0000,        0.0000,       12.0000,      172.0000,        6.0000,     2024.0000,      238.0820,       24.9054,      232.9634,        0.4843,      915.4993,        0.5303,    98621.5355,        3.3594,       68.2295,       16.4302,      166.8966,  238.3950,0.247804,  2.4956E-05
