lon,lat,alt,minute,hour,day,month,year,T_amb,wind_speed,wind_dir,humidity,irradiance,cloud_cover,pressure,pv_height,pitch,roll,yaw,T_operating,eta,eta_mc_sigma
     -112.0700,       33.4500,      331.0000,        0.0000,       13.0000,      200.0000,        7.0000,     2024.0000,      318.7619,        1.8634,      141.1193,        0.3768,      797.8724,        0.2989,    68500.6728,        2.0080,       26.2265,      -17.4532,       17.2104,  334.4289,0.170977,  3.6947E-06
      103.8200,        1.3500,       15.0000,       30.0000,       14.0000,      120.0000,        4.0000,     2024.0000,      273.0319,        7.5302,      253.6101,        0.8258,     1248.7354,        0.9462,    69900.0319,        3.0887,       10.5051,        0.5564,       48.5115,  273.8582,0.219433,  9.6037E-06
      -18.0000,       65.0000,       52.0000,        0.0000,       10.0000,      355.0000,       12.0000,     2024.0000,      303.5484,       13.7105,      186.6981,        0.0010,      340.5768,        0.9397,    93683.7956,        1.1216,       75.8511,      -35.7393,      -41.9999,  303.7762,0.195499,  8.6878E-06
       -0.1300,       51.5100,       11.0000,        0.0000,        9.0000,       80.0000,        3.0000,     2024.0000,      315.7154,       10.3948,       86.7666,        0.0194,      418.5759,        0.6564,    76510.3290,        4.4037,       57.1405,      -38.7548,      -20.4914,  316.9701,0.184944,  1.7696E-05
     -122.0000,       37.5000,       25.0000,        0.0000,       12.0000,      172.0000,        6.0000,     2024.0000,      272.3779,        9.2756,      251.2526,        0.5810,      507.9426,        0.6400,    97021.0197,        4.1404,       45.5637,      -21.4104,      -70.2979,  274.0261,0.219299,  1.0026E-05
       25.0000,       23.5000,      200.0000,        0.0000,       11.0000,       90.0000,        3.0000,     2024.0000,      284.5840,       14.0456,      184.3558,        0.0447,     1045.4232,        0.5251,    72998.1571,        3.2211,       86.1717,      -25.6423,     -103.4898,  285.5945,0.210044,  1.4095E-05
      -68.0000,      -16.5000,     3600.0000,        0.0000,       12.0000,      172.0000,        6.0000,     2024.0000,      242.6200,       15.6589,       43.8668,        0.5323,      557.1084,        0.7445,    70753.3240,        2.3991,       28.2613,      -33.4795,      -38.9178,  243.0899,0.244048,  1.6509E-05
     -122.0000,       37.5000,       25.0000,        0.0000,       12.0000,      172.0000,        6.0000,     2024.0000,      249.8331,       13.8405,      116.5364,        0.2919,      582.6544,        0.9407,    77259.3561,        2.7450,       82.3721,       18.0255,       15.0305,  249.9447,0.238564,  1.2221E-05
       55.3000,       25.2000,        5.0000,        0.0000,       10.0000,      280.0000,       10.0000,     2024.0000,      295.5224,       24.8173,      305.6599,        0.5841,     1136.8080,        0.7515,    95388.4312,        2.3659,       28.7725,      -42.3844,      139.3236,  295.9387,0.201769,  2.3260E-05
      -18.0000,       65.0000,       52.0000,        0.0000,       10.0000,      355.0000,       12.0000,     2024.0000,      246.5010,        2.2397,      308.8597,        0.4010,      132.6357,        0.2395,    90809.4115,        1.7916,       16.2061,       -7.9223,       45.9536,  246.7187,0.241145,  2.5482E-06
     -122.0000,       37.5000,       25.0000,        0.0000,       12.0000,      172.0000,        6.0000,     2024.0000,      305.1907,       23.7978,      232.1143,        0.4666,      183.6708,        0.0370,    72870.2066,        1.0542,       74.8993,      -11.8771,       -3.3001,  305.9914,0.193727,  1.8817E-05
      151.2100,      -33.8700,       39.0000,        0.0000,       12.0000,      172.0000,        6.0000,     2024.0000,      305.4230,       22.6895,      305.7406,        0.2520,     1097.1318,        0.9665,    88798.8186,        3.2672,       37.8448,       17.7420,      -99.2413,  305.5369,0.194090,  2.9052E-05
      -18.0000,       65.0000,       52.0000,        0.0000,       10.0000,      355.0000,       12.0000,     2024.0000,      272.2170,       18.1366,      238.2312,        0.7252,      875.0880,        0.5602,    73335.7968,        2.5200,        0.9696,       -6.7637,      -69.2313,  272.2556,0.220716,  2.0923E-05
     -112.0700,       33.4500,      331.0000,        0.0000,       13.0000,      200.0000,        7.0000,     2024.0000,      306.5779,        1.4435,      267.1039,        0.3107,      937.6125,        0.8052,    79667.7015,        4.7912,        5.5497,       38.7827,       21.4859,  310.6164,0.190027,  3.2008E-06
      151.2100,      -33.8700,       39.0000,        0.0000,       12.0000,      172.0000,        6.0000,     2024.0000,      273.2154,       12.3005,      170.2173,        0.4137,     1268.3336,        0.8556,   101270.1969,        1.5857,       64.9781,      -38.5494,      179.1963,  275.1497,0.218400,  8.7167E-06
       -0.1300,       51.5100,       11.0000,        0.0000,        9.0000,       80.0000,        3.0000,     2024.0000,      319.3887,        4.9622,      160.3419,        0.2779,      255.4539,        0.1963,    72084.1536,        1.2183,       37.2477,        0.5527,      124.3234,  319.3887,0.183009,  3.3227E-06
       -0.1300,       51.5100,       11.0000,        0.0000,        9.0000,       80.0000,        3.0000,     2024.0000,      289.3498,       24.3854,      313.6522,        0.0915,      752.9218,        0.6983,    70835.7618,        3.8115,       63.9968,       12.6648,      -50.5394,  290.6516,0.205999,  2.4269E-05
     -122.0000,       37.5000,       25.0000,        0.0000,       12.0000,      172.0000,        6.0000,     2024.0000,      250.3070,       21.6603,      239.6286,        0.2814,      863.8447,        0.0383,    95243.8787,        4.7474,       70.5028,       -4.1382,     -160.9490,  250.8643,0.237829,  2.3992E-05
     -112.0700,       33.4500,      331.0000,        0.0000,       13.0000,      200.0000,        7.0000,     2024.0000,      301.1784,       24.0979,      262.0287,        0.1736,     1039.0069,        0.4742,    69253.6381,        1.0120,       33.2291,       40.9601,      117.7532,  304.5513,0.194879,  1.5496E-05
      151.2100,      -33.8700,       39.0000,        0.0000,       12.0000,      172.0000,        6.0000,     2024.0000,      312.1147,        4.3763,      106.6991,        0.6197,     1069.3426,        0.0764,    74271.5168,        2.2344,       38.9646,       15.2387,      148.5083,  331.3374,0.173450,  5.2560E-06
       -0.1300,       51.5100,       11.0000,        0.0000,        9.0000,       80.0000,        3.0000,     2024.0000,      239.3226,       21.7010,      155.1055,        0.4068,     1221.8520,        0.8831,    72401.8406,        0.9775,       72.4277,       39.0807,       36.5894,  239.4919,0.246926,  1.0830E-05
       -0.1300,       51.5100,       11.0000,        0.0000,        9.0000,       80.0000,        3.0000,     2024.0000,      291.8421,        1.9106,      171.1983,        0.1109,     1339.7761,        0.1841,    74039.6800,        2.9591,       33.0844,       25.6543,       71.7141,  294.3352,0.203052,  3.5351E-06
       25.0000,       23.5000,      200.0000,        0.0000,       11.0000,       90.0000,        3.0000,     2024.0000,      306.5157,        6.8903,      146.9940,        0.0007,      155.5073,        0.2386,    78624.9899,        1.0615,       65.0993,       17.9214,      174.0677,  306.6763,0.193179,  5.3057E-06
     -122.0000,       37.5000,       25.0000,        0.0000,       12.0000,      172.0000,        6.0000,     2024.0000,      242.7437,        7.2477,      199.1780,        0.8312,       45.4375,        0.6623,    79138.4019,        0.8886,        7.5960,      -44.6696,       48.7400,  242.9673,0.244146,  4.9036E-06
      151.2100,      -33.8700,       39.0000,        0.0000,       12.0000,      172.0000,        6.0000,     2024.0000,      250.1294,       15.7595,      100.7356,        0.8930,      358.1405,        0.5514,    78735.8240,        3.7631,       46.8252,       31.5602,      126.7839,  250.9708,0.237743,  1.3941E-05
      103.8200,        1.3500,       15.0000,       30.0000,       14.0000,      120.0000,        4.0000,     2024.0000,      318.7683,        2.3944,      167.7810,        0.2941,      859.1804,        0.5009,    68599.0061,        0.7102,       59.9382,       34.7482,      171.2558,  326.3742,0.177421,  2.8226E-06
      103.8200,        1.3500,       15.0000,       30.0000,       14.0000,      120.0000,        4.0000,     2024.0000,      280.5341,       12.8979,      308.7091,        0.5409,      335.1297,        0.6341,    81010.3232,        1.8143,       49.4985,        0.8028,      -12.3156,  280.8937,0.213805,  9.3460E-06
      -18.0000,       65.0000,       52.0000,        0.0000,       10.0000,      355.0000,       12.0000,     2024.0000,      308.9006,        2.8461,      315.2680,        0.6112,       31.2711,        0.0221,    80168.6574,        1.9176,       38.4144,       -9.2592,      -58.2837,  309.3383,0.191049,  4.9472E-06
      103.8200,        1.3500,       15.0000,       30.0000,       14.0000,      120.0000,        4.0000,     2024.0000,      235.5900,        5.3639,       21.5640,        0.4777,      870.8762,        0.9198,    73233.1318,        3.0571,       52.6764,       -1.5779,      -45.1113,  235.5972,0.250042,  5.5776E-06
      -68.0000,      -16.5000,     3600.0000,        0.0000,       12.0000,      172.0000,        6.0000,     2024.0000,      254.8749,       10.9037,      119.5881,        0.8950,      962.8502,        0.1639,    84296.0785,        2.7350,        1.0865,       43.1458,       54.2631,  260.0359,0.230491,  1.1232E-05
      103.8200,        1.3500,       15.0000,       30.0000,       14.0000,      120.0000,        4.0000,     2024.0000,      301.8224,       12.0821,      356.9668,        0.1764,      166.3555,        0.1565,    67151.9548,        0.6212,       47.0335,       42.2042,     -107.5814,  302.1375,0.196810,  1.0219E-05
     -112.0700,       33.4500,      331.0000,        0.0000,       13.0000,      200.0000,        7.0000,     2024.0000,      288.8994,        5.3625,      319.1462,        0.6003,      114.7957,        0.1938,   100694.0283,        4.0616,       44.4514,       32.7063,      148.4663,  289.8437,0.206645,  6.9591E-06
       25.0000,       23.5000,      200.0000,        0.0000,       11.0000,       90.0000,        3.0000,     2024.0000,      271.7193,       17.9547,      182.6442,        0.5551,      586.9879,        0.5955,    76468.1429,        4.4044,       75.8922,       19.1356,      -95.0137,  272.4776,0.220538,  2.1325E-05
       55.3000,       25.2000,        5.0000,        0.0000,       10.0000,      280.0000,       10.0000,     2024.0000,      311.9824,       24.6498,      230.4029,        0.7938,      644.3299,        0.0773,    85952.8057,        4.7301,       53.4866,        1.5809,       80.4501,  312.3479,0.188642,  3.0947E-05
      151.2100,      -33.8700,       39.0000,        0.0000,       12.0000,      172.0000,        6.0000,     2024.0000,      310.3182,       12.0713,       83.5318,        0.6442,      793.6577,        0.1786,    65920.0762,        4.2877,       43.2090,       12.0006,      137.7255,  316.2045,0.185556,  1.5424E-05
       25.0000,       23.5000,      200.0000,        0.0000,       11.0000,       90.0000,        3.0000,     2024.0000,      318.1605,        0.9896,      197.2716,        0.9997,      696.8847,        0.4620,    65327.3437,        0.6399,       35.6235,       -8.0995,     -108.0760,  329.1823,0.175174,  1.3833E-06
     -122.0000,       37.5000,       25.0000,        0.0000,       12.0000,      172.0000,        6.0000,     2024.0000,      292.1010,       14.1515,       84.4892,        0.2434,      672.4374,        0.2146,    65346.7622,        2.4649,       55.4678,       -3.7535,       -4.4642,  296.1768,0.201579,  1.7219E-05
       25.0000,       23.5000,      200.0000,        0.0000,       11.0000,       90.0000,        3.0000,     2024.0000,      290.7032,        9.1618,      196.5293,        0.2832,     1237.3152,        0.1935,    71610.1152,        1.2636,       54.9110,      -29.7551,      -19.8793,  304.1338,0.195213,  7.6320E-06
       -0.1300,       51.5100,       11.0000,        0.0000,        9.0000,       80.0000,        3.0000,     2024.0000,      240.0271,       20.4676,      159.4886,        0.4702,      584.5777,        0.6624,    82500.4090,        4.2860,       87.5990,      -10.6351,       63.1500,  240.0271,0.246498,  1.9527E-05
      103.8200,        1.3500,       15.0000,       30.0000,       14.0000,      120.0000,        4.0000,     2024.0000,      288.2148,        8.4517,      281.0893,        0.3637,      433.7879,        0.6018,    99365.1753,        4.7650,       36.0550,      -29.5186,       48.0697,  289.9125,0.206590,  9.4611E-06
      -68.0000,      -16.5000,     3600.0000,        0.0000,       12.0000,      172.0000,        6.0000,     2024.0000,      244.1277,        7.3919,      178.7191,        0.2564,     1046.4824,        0.4473,    88378.3137,        3.3147,       85.5191,        5.4159,     -108.7673,  246.3947,0.241404,  9.5019E-06
       55.3000,       25.2000,        5.0000,        0.0000,       10.0000,      280.0000,       10.0000,     2024.0000,      307.7069,       21.8249,       37.5789,        0.9305,     1258.8946,        0.1126,    72307.9018,        4.3710,       78.6032,       19.6694,      -42.0690,  313.4190,0.187785,  2.2926E-05
      151.2100,      -33.8700,       39.0000,        0.0000,       12.0000,      172.0000,        6.0000,     2024.0000,      257.1196,       19.4015,      134.8667,        0.0050,      283.9932,        0.0013,    65586.7666,        3.3981,       59.9329,       13.7958,     -139.5837,  258.7082,0.231553,  2.0763E-05
      -68.0000,      -16.5000,     3600.0000,        0.0000,       12.0000,      172.0000,        6.0000,     2024.0000,      316.0543,       19.1205,      290.5614,        0.2324,      489.6630,        0.6497,    64434.8070,        3.4448,       61.7408,       38.6722,      134.6076,  316.8257,0.185059,  2.4989E-05
       25.0000,       23.5000,      200.0000,        0.0000,       11.0000,       90.0000,        3.0000,     2024.0000,      293.0635,        4.1461,       54.0976,        0.4220,      763.4316,        0.6315,    94534.1060,        3.4486,       54.3782,      -15.3922,      173.0576,  294.4535,0.202957,  5.8613E-06
       55.3000,       25.2000,        5.0000,        0.0000,       10.0000,      280.0000,       10.0000,     2024.0000,      287.3707,       10.5061,       19.7126,        0.6365,     1179.0911,        0.9922,    83064.6529,        3.9893,       53.0631,       -2.6553,     -104.6055,  287.4524,0.208558,  1.0427E-05
      151.2100,      -33.8700,       39.0000,        0.0000,       12.0000,      172.0000,        6.0000,     2024.0000,      312.7687,        9.0185,      253.7128,        0.4494,      821.3458,        0.0601,    83247.8687,        2.1856,       11.4548,      -16.9578,       40.4022,  317.4288,0.184577,  1.1030E-05
      -18.0000,       65.0000,       52.0000,        0.0000,       10.0000,      355.0000,       12.0000,     2024.0000,      245.7869,       10.4594,      235.2667,        0.0879,      164.9554,        0.6767,    92251.0556,        2.6688,       31.6453,        0.0225,     -152.3428,  245.7869,0.241891,  9.2585E-06
     -112.0700,       33.4500,      331.0000,        0.0000,       13.0000,      200.0000,        7.0000,     2024.0000,      249.6957,       14.0761,      289.0271,        0.4225,      655.8766,        0.3251,    64843.2566,        2.3380,       79.9938,       21.5956,       85.8862,  251.4286,0.237377,  9.9452E-06
      -68.0000,      -16.5000,     3600.0000,        0.0000,       12.0000,      172.0000,        6.0000,     2024.0000,      319.4529,        6.3896,      322.7174,        0.5443,      472.7392,        0.1586,    81927.7666,        4.8673,       17.7770,       17.5687,      123.8339,  325.0913,0.178447,  7.5084E-06
       -0.1300,       51.5100,       11.0000,        0.0000,        9.0000,       80.0000,        3.0000,     2024.0000,      304.9618,        3.2483,      158.4046,        0.1100,      615.9613,        0.5578,    93871.1266,        0.9123,       20.7179,      -23.1193,      -44.1759,  310.2807,0.190295,  3.2048E-06
      151.2100,      -33.8700,       39.0000,        0.0000,       12.0000,      172.0000,        6.0000,     2024.0000,      267.0576,        4.5578,      180.0260,        0.9718,      140.1710,        0.4216,    94827.8640,        4.7013,        9.5240,      -26.0823,       14.7377,  267.6309,0.224415,  6.4887E-06
     -112.0700,       33.4500,      331.0000,        0.0000,       13.0000,      200.0000,        7.0000,     2024.0000,      277.4671,       20.1177,       79.7822,        0.5571,      331.0620,        0.4520,    88339.9244,        1.7971,       79.1037,      -33.2586,     -152.1371,  277.4671,0.216546,  1.6590E-05
      -68.0000,      -16.5000,     3600.0000,        0.0000,       12.0000,      172.0000,        6.0000,     2024.0000,      272.0057,        7.2245,       80.2229,        0.1751,      820.5992,        0.2763,    99715.9033,        4.1843,       65.3943,      -14.1794,       28.6361,  272.0057,0.220915,  8.8147E-06
      -18.0000,       65.0000,       52.0000,        0.0000,       10.0000,      355.0000,       12.0000,     2024.0000,      309.2686,       23.0195,      240.3705,        0.9769,     1342.0046,        0.5053,    88633.3069,        1.2986,       82.8548,       36.0940,       88.5625,  309.2686,0.191105,  2.1129E-05
       -0.1300,       51.5100,       11.0000,        0.0000,        9.0000,       80.0000,        3.0000,     2024.0000,      259.8698,        7.6073,      170.3586,        0.7212,      884.4810,        0.1970,    87128.7907,        1.1685,        7.8802,       34.2052,      105.9722,  263.5417,0.227687,  5.6000E-06
     -112.0700,       33.4500,      331.0000,        0.0000,       13.0000,      200.0000,        7.0000,     2024.0000,      238.4082,        7.8268,       33.9634,        0.1717,      380.4826,        0.6347,    65278.0259,        3.8112,        9.9183,      -10.7958,     -123.0130,  240.1124,0.246430,  8.1077E-06
       25.0000,       23.5000,      200.0000,        0.0000,       11.0000,       90.0000,        3.0000,     2024.0000,      320.4366,       20.1639,      272.2628,        0.6945,      581.6435,        0.2651,    83370.8210,        4.2464,        0.0308,      -21.4776,      178.2437,  323.0645,0.180068,  2.1361E-05
     -122.0000,       37.5000,       25.0000,        0.0000,       12.0000,      172.0000,        6.0000,     2024.0000,      321.0129,        8.1136,      235.6836,        0.6443,      453.5237,        0.2788,    64659.7450,        0.9613,       61.7718,        7.3198,     -123.9607,  323.3644,0.179828,  6.1096E-06
     -112.0700,       33.4500,      331.0000,        0.0000,       13.0000,      200.0000,        7.0000,     2024.0000,      243.9503,        3.4344,      199.2393,        0.6796,      194.5400,        0.3968,    98833.5100,        0.9335,       81.2005,       37.0805,      103.9493,  244.7779,0.242698,  2.9764E-06
       -0.1300,       51.5100,       11.0000,        0.0000,        9.0000,       80.0000,        3.0000,     2024.0000,      277.7831,       10.4657,       37.8980,        0.5598,      188.6712,        0.9424,    91044.3775,        2.5483,       39.0261,       24.8746,       20.0309,  277.8473,0.216242,  1.3691E-05
      -18.0000,       65.0000,       52.0000,        0.0000,       10.0000,      355.0000,       12.0000,     2024.0000,      238.1038,       16.1451,       94.3811,        0.3368,     1064.8900,        0.1415,    92317.2414,        1.9709,       26.2263,      -16.7178,      -56.3200,  241.3696,0.245424,  1.0350E-05
       55.3000,       25.2000,        5.0000,        0.0000,       10.0000,      280.0000,       10.0000,     2024.0000,      298.5210,        3.3572,      320.9123,        0.9757,     1050.5303,        0.9171,    79668.2790,        2.8584,       27.8663,      -37.7392,       56.9217,  299.4353,0.198972,  4.8042E-06
       55.3000,       25.2000,        5.0000,        0.0000,       10.0000,      280.0000,       10.0000,     2024.0000,      317.4181,        9.2693,      314.6356,        0.5430,      779.4123,        0.2446,    86725.6099,        3.4470,       35.8116,       19.5513,      135.7291,  318.8909,0.183407,  9.8327E-06
      -18.0000,       65.0000,       52.0000,        0.0000,       10.0000,      355.0000,       12.0000,     2024.0000,      309.0018,       13.0150,      130.1822,        0.4804,      583.7830,        0.2228,    89170.3209,        4.4738,       14.2456,      -22.9375,      156.9375,  309.0018,0.191319,  1.6272E-05
      151.2100,      -33.8700,       39.0000,        0.0000,       12.0000,      172.0000,        6.0000,     2024.0000,      273.0669,       13.8609,       29.3018,        0.1745,      606.7968,        0.4653,    64503.5784,        0.9973,       27.3046,       27.1825,      125.9469,  276.0153,0.217708,  1.0095E-05
     -122.0000,       37.5000,       25.0000,        0.0000,       12.0000,      172.0000,        6.0000,     2024.0000,      316.0877,       22.6433,      173.4298,        0.8393,      631.7531,        0.4901,    79747.0333,        4.8933,       21.7589,       -3.8191,      167.2853,  317.7846,0.184292,  2.5042E-05
      151.2100,      -33.8700,       39.0000,        0.0000,       12.0000,      172.0000,        6.0000,     2024.0000,      236.8975,       14.6814,      300.0933,        0.6664,     1292.7277,        0.8520,    74446.7236,        1.2558,       56.2826,        4.0684,     -159.0209,  239.1519,0.247198,  9.9843E-06
      103.8200,        1.3500,       15.0000,       30.0000,       14.0000,      120.0000,        4.0000,     2024.0000,      281.0664,        1.5489,      133.9343,        0.4210,      155.5185,        0.5252,    83155.8651,        2.7960,       84.2291,      -32.7253,       20.7640,  281.1848,0.213572,  2.8898E-06
      103.8200,        1.3500,       15.0000,       30.0000,       14.0000,      120.0000,        4.0000,     2024.0000,      308.4733,        3.8525,       43.0764,        0.5359,      992.3450,        0.6082,    79179.0963,        2.6901,       87.7103,      -13.8359,       43.5861,  310.7609,0.189911,  5.0304E-06
       25.0000,       23.5000,      200.0000,        0.0000,       11.0000,       90.0000,        3.0000,     2024.0000,      233.2188,       23.3595,       82.8273,        0.0609,      331.4618,        0.8663,    88924.0328,        2.5669,       50.0675,       -0.6318,      -22.5986,  233.4557,0.251755,  2.1620E-05
      -68.0000,      -16.5000,     3600.0000,        0.0000,       12.0000,      172.0000,        6.0000,     2024.0000,      263.5717,       16.9112,       13.0491,        0.2640,      689.1229,        0.2203,    81887.4185,        0.5338,       12.2942,      -39.1314,      -79.8290,  267.8529,0.224238,  8.7267E-06
       55.3000,       25.2000,        5.0000,        0.0000,       10.0000,      280.0000,       10.0000,     2024.0000,      250.9038,        5.0185,       61.4785,        0.2562,      809.0113,        0.6432,    78151.8704,        2.6246,       19.3343,       14.7718,       34.7318,  254.7454,0.234724,  5.2672E-06
       25.0000,       23.5000,      200.0000,        0.0000,       11.0000,       90.0000,        3.0000,     2024.0000,      293.5467,       17.3356,      187.1441,        0.1205,      912.8146,        0.0115,    99609.3723,        2.6304,       80.8621,      -14.2945,      -16.5828,  297.4025,0.200598,  1.7633E-05
      -68.0000,      -16.5000,     3600.0000,        0.0000,       12.0000,      172.0000,        6.0000,     2024.0000,      262.7018,       20.6740,       47.3794,        0.0855,      846.5230,        0.8174,    82698.4910,        3.5985,       37.6796,        8.3379,      -30.5157,  262.9742,0.228141,  2.1283E-05
     -112.0700,       33.4500,      331.0000,        0.0000,       13.0000,      200.0000,        7.0000,     2024.0000,      237.8600,       24.0576,      172.7263,        0.1025,      487.8100,        0.4765,    93785.4919,        4.4562,        5.2326,      -16.1909,      142.1438,  239.1561,0.247195,  2.1126E-05
     -112.0700,       33.4500,      331.0000,        0.0000,       13.0000,      200.0000,        7.0000,     2024.0000,      260.6202,       12.1952,       41.1618,        0.5659,     1186.3630,        0.4346,    77888.2048,        0.7594,       67.7582,        2.3449,       94.0707,  266.9547,0.224956,  7.9384E-06
      103.8200,        1.3500,       15.0000,       30.0000,       14.0000,      120.0000,        4.0000,     2024.0000,      282.6573,        8.9584,      178.6620,        0.8118,     1102.1118,        0.8999,    98022.0523,        2.0391,       19.7403,       28.9125,       11.2386,  283.6962,0.211563,  1.0397E-05
      103.8200,        1.3500,       15.0000,       30.0000,       14.0000,      120.0000,        4.0000,     2024.0000,      266.2587,       11.5078,      160.9742,        0.4805,      761.7359,        0.8643,    84452.4250,        2.3867,        7.4625,       -4.7929,      -66.7053,  267.1031,0.224837,  1.1726E-05
      151.2100,      -33.8700,       39.0000,        0.0000,       12.0000,      172.0000,        6.0000,     2024.0000,      307.3397,       14.9751,       48.5507,        0.3932,      823.8377,        0.9615,   100837.5524,        1.3587,        0.3892,       -6.5754,      130.1427,  307.5606,0.192472,  1.0760E-05
       55.3000,       25.2000,        5.0000,        0.0000,       10.0000,      280.0000,       10.0000,     2024.0000,      265.3064,        1.8037,      163.5959,        0.9636,      524.2428,        0.3491,    95703.9662,        3.3821,       38.5316,       40.9875,      118.5821,  266.3977,0.225402,  2.7671E-06
     -112.0700,       33.4500,      331.0000,        0.0000,       13.0000,      200.0000,        7.0000,     2024.0000,      271.6091,       11.7605,       51.6183,        0.9036,     1040.7601,        0.7215,    89872.0117,        3.2804,        1.9920,       12.8780,     -166.6847,  274.5207,0.218903,  1.3084E-05
       -0.1300,       51.5100,       11.0000,        0.0000,        9.0000,       80.0000,        3.0000,     2024.0000,      262.5242,        6.2230,      203.0868,        0.2018,      494.5270,        0.0917,    78371.3380,        1.4343,       59.6520,       31.9492,       21.2119,  266.0788,0.225657,  5.7118E-06
       25.0000,       23.5000,      200.0000,        0.0000,       11.0000,       90.0000,        3.0000,     2024.0000,      269.1411,       15.4041,       52.7535,        0.7121,      900.8096,        0.4442,    72484.8136,        4.6206,       41.0684,        1.7453,       78.1154,  271.5999,0.221240,  1.4735E-05
      151.2100,      -33.8700,       39.0000,        0.0000,       12.0000,      172.0000,        6.0000,     2024.0000,      305.1733,        0.0921,      115.5563,        0.7658,      525.8728,        0.2257,    77063.8621,        2.2482,       67.1519,      -38.9967,       73.1016,  305.1733,0.194381,  1.4299E-06
      151.2100,      -33.8700,       39.0000,        0.0000,       12.0000,      172.0000,        6.0000,     2024.0000,      306.5910,       24.4794,      332.2784,        0.5948,      999.3511,        0.6624,    91885.1640,        1.2396,       13.3260,        9.6191,     -172.1102,  308.6882,0.191569,  2.1935E-05
      -68.0000,      -16.5000,     3600.0000,        0.0000,       12.0000,      172.0000,        6.0000,     2024.0000,      306.6087,       17.5575,       41.7082,        0.0819,     1352.3362,        0.7552,    74517.2925,        2.5516,       34.1733,      -25.9901,      169.8442,  309.1227,0.191222,  2.0325E-05
      151.2100,      -33.8700,       39.0000,        0.0000,       12.0000,      172.0000,        6.0000,     2024.0000,      252.1284,       18.9609,      192.7468,        0.2671,      541.8003,        0.1677,    93058.6001,        3.9243,       23.0127,      -39.4847,       76.9139,  253.1710,0.235983,  1.9309E-05
      103.8200,        1.3500,       15.0000,       30.0000,       14.0000,      120.0000,        4.0000,     2024.0000,      285.3255,       12.9694,      354.5469,        0.2680,       25.9627,        0.7090,    66693.0515,        2.6132,        5.8515,      -10.1213,     -170.5852,  285.3874,0.210210,  1.6603E-05
      103.8200,        1.3500,       15.0000,       30.0000,       14.0000,      120.0000,        4.0000,     2024.0000,      267.9732,        9.6108,      167.1867,        0.9339,     1317.1996,        0.2902,    81187.7466,        2.6398,        7.1717,      -24.4348,      -73.5618,  275.6962,0.217963,  1.2227E-05
