lon,lat,alt,minute,hour,day,month,year,T_amb,wind_speed,wind_dir,humidity,irradiance,cloud_cover,pressure,pv_height,pitch,roll,yaw,T_operating,eta,eta_mc_sigma
      103.8200,        1.3500,       15.0000,       30.0000,       14.0000,      120.0000,        4.0000,     2024.0000,      285.7370,        8.6259,      170.7103,        0.7345,     1097.1435,        0.9124,    87659.0778,        0.7798,       28.9598,       -8.1738,       -3.5868,  286.8085,0.209073,  5.4843E-06
     -112.0700,       33.4500,      331.0000,        0.0000,       13.0000,      200.0000,        7.0000,     2024.0000,      322.1889,        7.6414,      327.2105,        0.2549,     1218.3614,        0.3084,    88406.0943,        1.2166,        6.4762,       -7.2760,       23.8157,  339.4906,0.166928,  7.7684E-06
      151.2100,      -33.8700,       39.0000,        0.0000,       12.0000,      172.0000,        6.0000,     2024.0000,      263.0619,        5.3696,      187.1821,        0.4612,      906.5042,        0.5949,    93336.8607,        0.8887,       52.0354,        7.6471,       71.6805,  264.1486,0.227201,  3.8612E-06
       55.3000,       25.2000,        5.0000,        0.0000,       10.0000,      280.0000,       10.0000,     2024.0000,      303.6497,        4.5903,      249.5014,        0.8202,      971.8728,        0.0794,    96522.2448,        3.5366,       13.7592,        2.6998,       43.1709,  316.8406,0.185048,  6.7404E-06
     -122.0000,       37.5000,       25.0000,        0.0000,       12.0000,      172.0000,        6.0000,     2024.0000,      295.3320,        8.7030,      210.5080,        0.3872,     1030.1592,        0.3913,    97974.1852,        1.7061,       58.0831,       18.4308,      -21.5690,  302.5782,0.196457,  7.9518E-06
      103.8200,        1.3500,       15.0000,       30.0000,       14.0000,      120.0000,        4.0000,     2024.0000,      274.5974,        1.8175,      117.6597,        0.9457,      722.4375,        0.8406,   100899.5577,        1.9308,       29.8116,        1.4012,       34.0504,  277.0548,0.216876,  2.3332E-06
       25.0000,       23.5000,      200.0000,        0.0000,       11.0000,       90.0000,        3.0000,     2024.0000,      315.5525,       22.7103,      103.4228,        0.2976,      850.2957,        0.5604,    96751.3724,        3.6425,       22.0878,        1.4839,       22.2569,  317.7764,0.184299,  2.4015E-05
      -68.0000,      -16.5000,     3600.0000,        0.0000,       12.0000,      172.0000,        6.0000,     2024.0000,      301.0300,        1.4442,      232.4052,        0.3276,     1337.2539,        0.0090,    78461.9248,        2.0587,       25.4194,       19.4111,       39.5058,  319.5894,0.182849,  2.7177E-06
      -18.0000,       65.0000,       52.0000,        0.0000,       10.0000,      355.0000,       12.0000,     2024.0000,      261.7566,       10.5675,      106.3481,        0.8927,      332.4500,        0.5891,    95814.6671,        1.0013,       66.5714,       -5.4484,      -40.4671,  263.8294,0.227457,  7.6826E-06
       55.3000,       25.2000,        5.0000,        0.0000,       10.0000,      280.0000,       10.0000,     2024.0000,      273.9496,        6.1948,      202.2384,        0.7885,     1278.0290,        0.1517,   101048.1261,        3.4505,       35.0612,       23.6929,     -124.8564,  285.5279,0.210098,  7.8990E-06
      103.8200,        1.3500,       15.0000,       30.0000,       14.0000,      120.0000,        4.0000,     2024.0000,      276.7668,        0.5272,      233.7370,        0.8374,      853.2685,        0.7475,    89986.7731,        1.2092,       37.2252,      -18.5481,        5.6059,  280.3416,0.214247,  1.1116E-06
      103.8200,        1.3500,       15.0000,       30.0000,       14.0000,      120.0000,        4.0000,     2024.0000,      283.0671,        3.6708,      304.5889,        0.7143,     1323.2478,        0.7503,    89788.2639,        1.7599,       17.0605,       27.9848,       -6.8253,  287.8236,0.208261,  4.0976E-06
     -122.0000,       37.5000,       25.0000,        0.0000,       12.0000,      172.0000,        6.0000,     2024.0000,      299.7465,       11.9256,      148.5962,        0.2353,     1173.6756,        0.0740,    95468.7110,        2.5457,       12.5642,      -23.1409,        7.8662,  311.5967,0.189243,  1.5034E-05
       55.3000,       25.2000,        5.0000,        0.0000,       10.0000,      280.0000,       10.0000,     2024.0000,      313.2350,        9.9486,      195.1907,        0.6806,     1347.6312,        0.3536,    91279.6162,        4.0478,       34.1096,       30.7279,       60.6043,  318.0525,0.184078,  1.4503E-05
     -122.0000,       37.5000,       25.0000,        0.0000,       12.0000,      172.0000,        6.0000,     2024.0000,      280.5236,        7.0327,      232.7148,        0.0142,      892.7804,        0.1502,    88834.9319,        1.2595,       21.8044,        3.6686,     -112.1421,  294.2295,0.203136,  6.2656E-06
      151.2100,      -33.8700,       39.0000,        0.0000,       12.0000,      172.0000,        6.0000,     2024.0000,      304.6907,        8.1523,      113.3878,        0.7780,      763.8221,        0.4700,    93088.9009,        1.8826,       74.1171,       18.7909,       46.3645,  304.6907,0.194767,  7.9293E-06
       -0.1300,       51.5100,       11.0000,        0.0000,        9.0000,       80.0000,        3.0000,     2024.0000,      277.7585,       11.3976,      203.1827,        0.6886,     1148.5287,        0.2914,    90304.4338,        0.6581,       59.0289,        5.0627,      104.7741,  277.7585,0.216313,  6.5338E-06
      -18.0000,       65.0000,       52.0000,        0.0000,       10.0000,      355.0000,       12.0000,     2024.0000,      242.0143,       19.5594,      253.2275,        0.5489,       25.9708,        0.7915,    99359.9691,        1.1248,       57.4059,        3.5842,     -103.5097,  242.0254,0.244900,  1.2621E-05
       -0.1300,       51.5100,       11.0000,        0.0000,        9.0000,       80.0000,        3.0000,     2024.0000,      295.1217,        0.1273,      339.1636,        0.8359,      351.7944,        0.4706,    91621.6759,        0.6605,       42.4267,       -7.5640,      -36.1499,  301.3502,0.197440,  1.1247E-06
      -68.0000,      -16.5000,     3600.0000,        0.0000,       12.0000,      172.0000,        6.0000,     2024.0000,      304.0618,       14.4034,      296.5751,        0.2531,      939.7028,        0.3702,    62622.3117,        3.1423,       23.0888,      -21.7597,      104.5215,  308.1305,0.192016,  1.6007E-05
       -0.1300,       51.5100,       11.0000,        0.0000,        9.0000,       80.0000,        3.0000,     2024.0000,      308.2441,       11.5725,      290.8669,        0.5720,      634.2746,        0.1951,    99373.6458,        0.9500,       35.2084,       27.0668,       53.8705,  309.9294,0.190577,  7.6322E-06
      103.8200,        1.3500,       15.0000,       30.0000,       14.0000,      120.0000,        4.0000,     2024.0000,      279.6707,        1.3213,      196.7133,        0.9868,      563.3614,        0.6884,    96485.1373,        2.1513,       26.3730,       28.8303,      105.4111,  284.1724,0.211182,  2.8094E-06
     -122.0000,       37.5000,       25.0000,        0.0000,       12.0000,      172.0000,        6.0000,     2024.0000,      292.3178,        5.3984,      150.3513,        0.4846,     1245.9949,        0.3092,    94251.1147,        1.4419,       43.8519,       16.0166,       27.4968,  308.5847,0.191652,  4.5630E-06
       -0.1300,       51.5100,       11.0000,        0.0000,        9.0000,       80.0000,        3.0000,     2024.0000,      298.6818,        7.9798,      296.5497,        0.7972,      833.3257,        0.1516,    97932.7431,        1.5828,       54.3055,       19.9024,       95.9811,  298.6818,0.199575,  7.6525E-06
     -122.0000,       37.5000,       25.0000,        0.0000,       12.0000,      172.0000,        6.0000,     2024.0000,      278.4725,       12.0591,      349.8097,        0.6676,      928.7295,        0.1683,    96279.5626,        0.6746,       30.3884,       22.6569,      -99.8597,  288.6568,0.207595,  8.0113E-06
      151.2100,      -33.8700,       39.0000,        0.0000,       12.0000,      172.0000,        6.0000,     2024.0000,      292.7037,        9.1415,       57.5827,        0.7403,     1207.6978,        0.5471,    94871.9967,        1.7203,       80.4011,      -31.0747,       77.5386,  292.7037,0.204357,  6.2233E-06
     -122.0000,       37.5000,       25.0000,        0.0000,       12.0000,      172.0000,        6.0000,     2024.0000,      312.1302,        0.1977,      229.8027,        0.3850,     1097.7206,        0.0742,    86960.8210,        1.3106,       10.1637,       18.8666,      -21.3772,  347.8288,0.160257,  1.2676E-06
       55.3000,       25.2000,        5.0000,        0.0000,       10.0000,      280.0000,       10.0000,     2024.0000,      286.0407,        6.3087,      296.0470,        0.6310,      950.4610,        0.3519,   100129.9622,        2.4448,       34.7332,       -2.8119,      -60.3546,  297.0057,0.200915,  6.3504E-06
      -18.0000,       65.0000,       52.0000,        0.0000,       10.0000,      355.0000,       12.0000,     2024.0000,      255.1308,        8.1302,      240.1630,        0.8573,      208.1991,        0.2963,    93831.0212,        2.4457,       56.9025,      -22.0626,       13.5199,  256.4182,0.233385,  8.2361E-06
       55.3000,       25.2000,        5.0000,        0.0000,       10.0000,      280.0000,       10.0000,     2024.0000,      295.5621,        1.2101,      150.4695,        0.6288,      813.7537,        0.0773,    89888.2463,        2.8986,       27.5331,       28.0390,      -87.8461,  313.1158,0.188027,  3.2558E-06
      -18.0000,       65.0000,       52.0000,        0.0000,       10.0000,      355.0000,       12.0000,     2024.0000,      242.0123,       15.3854,      246.7258,        0.6787,      251.7708,        0.3871,    94526.7822,        1.9094,       57.1921,       14.2910,     -109.0743,  242.1961,0.244763,  1.1120E-05
      151.2100,      -33.8700,       39.0000,        0.0000,       12.0000,      172.0000,        6.0000,     2024.0000,      303.9180,        7.4089,      191.7120,        0.3409,      933.0333,        0.0409,    99284.7128,        1.4415,       44.7207,        5.1546,       56.3081,  304.9002,0.194600,  7.6552E-06
      103.8200,        1.3500,       15.0000,       30.0000,       14.0000,      120.0000,        4.0000,     2024.0000,      309.6622,        6.6169,      251.5373,        0.7519,      998.4668,        0.8997,    99127.8381,        1.5953,        0.3849,        6.5889,      -13.6081,  311.2555,0.189516,  7.0328E-06
       25.0000,       23.5000,      200.0000,        0.0000,       11.0000,       90.0000,        3.0000,     2024.0000,      281.4980,       22.8824,       87.3042,        0.2106,      363.4448,        0.8504,    88842.3403,        4.7335,       41.6126,        8.4527,       38.2324,  281.7449,0.213124,  1.8346E-05
      -68.0000,      -16.5000,     3600.0000,        0.0000,       12.0000,      172.0000,        6.0000,     2024.0000,      302.7642,        3.5028,      349.0063,        0.0862,     1122.4501,        0.3144,    67149.2336,        2.8449,       37.6700,      -30.5756,       67.6301,  309.7747,0.190700,  5.3308E-06
      -18.0000,       65.0000,       52.0000,        0.0000,       10.0000,      355.0000,       12.0000,     2024.0000,      244.1026,       17.3745,      135.4720,        0.4719,      519.9086,        0.5892,    90401.1356,        1.4896,       83.4285,       15.2027,       54.9014,  244.3870,0.243010,  1.1633E-05
      -68.0000,      -16.5000,     3600.0000,        0.0000,       12.0000,      172.0000,        6.0000,     2024.0000,      247.4807,        8.5127,      168.9719,        0.5211,      973.9619,        0.2138,    77511.4625,        1.2310,        8.6334,       27.7558,      114.5497,  257.3390,0.232649,  6.6985E-06
      -68.0000,      -16.5000,     3600.0000,        0.0000,       12.0000,      172.0000,        6.0000,     2024.0000,      280.8471,        9.7635,      185.4156,        0.4298,     1302.8087,        0.0389,    61317.5659,        1.6766,       25.3930,       22.7106,     -113.3991,  295.6877,0.201970,  9.0069E-06
      103.8200,        1.3500,       15.0000,       30.0000,       14.0000,      120.0000,        4.0000,     2024.0000,      299.3248,        3.1820,      169.6490,        0.6724,     1212.0735,        0.7942,    99027.6207,        1.2978,       39.5842,      -30.0591,      -80.2479,  300.5388,0.198089,  3.1462E-06
      -18.0000,       65.0000,       52.0000,        0.0000,       10.0000,      355.0000,       12.0000,     2024.0000,      263.3348,       18.6649,      246.3968,        0.4773,      609.4964,        0.5248,    88561.2002,        3.0597,       73.8161,      -10.8642,       10.1243,  264.9170,0.226586,  2.0598E-05
     -112.0700,       33.4500,      331.0000,        0.0000,       13.0000,      200.0000,        7.0000,     2024.0000,      289.5629,        9.3362,      349.1717,        0.4190,     1124.3432,        0.1005,    88143.6713,        1.6536,        8.6958,        1.8115,       82.8364,  306.1370,0.193610,  9.2401E-06
      -18.0000,       65.0000,       52.0000,        0.0000,       10.0000,      355.0000,       12.0000,     2024.0000,      244.2050,        4.8741,       72.9542,        0.7447,      183.9745,        0.3234,    95800.0308,        2.1918,       53.9812,       12.7426,     -107.6179,  244.5397,0.242888,  4.4757E-06
       -0.1300,       51.5100,       11.0000,        0.0000,        9.0000,       80.0000,        3.0000,     2024.0000,      306.9874,        3.6639,      265.8497,        0.7695,      635.6100,        0.4180,   100435.9065,        2.7993,       23.8402,       -1.9709,       34.0063,  310.5637,0.190069,  4.6512E-06
      -68.0000,      -16.5000,     3600.0000,        0.0000,       12.0000,      172.0000,        6.0000,     2024.0000,      283.9783,        2.2260,      256.6296,        0.3819,      952.7299,        0.1183,    69892.9299,        2.4184,        7.0898,      -20.6066,       69.7922,  299.6170,0.198826,  3.1564E-06
       -0.1300,       51.5100,       11.0000,        0.0000,        9.0000,       80.0000,        3.0000,     2024.0000,      309.3543,        6.8877,      112.3181,        0.7241,      963.2511,        0.2552,    92138.2387,        0.8836,       50.6209,        8.0081,      -97.6302,  321.9472,0.180962,  4.6629E-06
     -112.0700,       33.4500,      331.0000,        0.0000,       13.0000,      200.0000,        7.0000,     2024.0000,      301.8845,        5.0913,      210.2576,        0.2367,      939.8275,        0.2838,    88251.5952,        1.1901,       27.3175,       14.7008,       61.2382,  317.8455,0.184244,  4.5632E-06
      -68.0000,      -16.5000,     3600.0000,        0.0000,       12.0000,      172.0000,        6.0000,     2024.0000,      272.0948,        8.5177,      281.4688,        0.0458,     1280.9155,        0.0396,    63351.4070,        3.1644,        2.8007,       18.9973,      -65.9582,  284.4278,0.210978,  8.4038E-06
      151.2100,      -33.8700,       39.0000,        0.0000,       12.0000,      172.0000,        6.0000,     2024.0000,      319.3354,       10.0237,       16.5462,        0.3268,      870.0032,        0.4331,    99370.7998,        2.4418,       54.6086,      -10.7487,     -117.3957,  323.6003,0.179640,  1.1031E-05
      103.8200,        1.3500,       15.0000,       30.0000,       14.0000,      120.0000,        4.0000,     2024.0000,      305.9146,        5.6341,      173.4625,        0.8052,      826.8247,        0.8056,    97278.4209,        0.8564,       38.1520,        6.3397,       55.1846,  309.2250,0.191140,  4.4456E-06
      103.8200,        1.3500,       15.0000,       30.0000,       14.0000,      120.0000,        4.0000,     2024.0000,      321.3221,        4.1255,      115.7932,        0.7798,     1064.8247,        0.9358,    93075.1892,        2.3962,       23.6935,      -12.6019,      -53.5335,  322.0346,0.180892,  4.9173E-06
      -68.0000,      -16.5000,     3600.0000,        0.0000,       12.0000,      172.0000,        6.0000,     2024.0000,      281.7855,       10.9870,      263.0151,        0.5404,     1109.2454,        0.3381,    74839.4621,        2.2210,       43.8840,       -4.1001,      -41.8725,  283.9012,0.211399,  1.3012E-05
     -122.0000,       37.5000,       25.0000,        0.0000,       12.0000,      172.0000,        6.0000,     2024.0000,      299.7853,        1.5476,      167.6922,        0.3087,     1112.7814,        0.1851,    88855.5498,        0.6226,        0.5961,       30.5156,       28.9869,  325.8929,0.177806,  2.4512E-06
       55.3000,       25.2000,        5.0000,        0.0000,       10.0000,      280.0000,       10.0000,     2024.0000,      299.5055,        5.8903,      221.7541,        0.6471,     1048.6781,        0.2807,    86795.9956,        1.6764,        0.6236,       21.5010,      -43.0291,  310.6740,0.189981,  5.0519E-06
       25.0000,       23.5000,      200.0000,        0.0000,       11.0000,       90.0000,        3.0000,     2024.0000,      285.5432,       17.7247,       22.8983,        0.2097,      239.4722,        0.4577,   100318.2241,        2.9772,       12.3584,       34.5198,       12.4832,  286.3351,0.209452,  2.2974E-05
      -68.0000,      -16.5000,     3600.0000,        0.0000,       12.0000,      172.0000,        6.0000,     2024.0000,      279.3963,        0.3203,      222.5967,        0.0736,     1322.5668,        0.1594,    67986.2149,        2.3520,       44.4000,        6.1317,      101.7635,  303.1385,0.196009,  1.6717E-06
       55.3000,       25.2000,        5.0000,        0.0000,       10.0000,      280.0000,       10.0000,     2024.0000,      275.1700,        6.0923,      244.9928,        0.4663,     1348.5374,        0.2519,    98023.0825,        3.6521,       11.2289,      -15.5281,       76.9541,  286.0301,0.209696,  6.7645E-06
     -112.0700,       33.4500,      331.0000,        0.0000,       13.0000,      200.0000,        7.0000,     2024.0000,      314.9515,        3.5843,      237.9621,        0.1408,     1041.2450,        0.3129,    99875.6983,        2.4542,       29.8051,       17.0447,       97.1531,  330.4404,0.174168,  5.1336E-06
     -122.0000,       37.5000,       25.0000,        0.0000,       12.0000,      172.0000,        6.0000,     2024.0000,      307.2829,        9.2800,      212.4581,        0.1341,     1109.5740,        0.2169,   101038.9589,        2.7683,       60.9993,       20.2170,        7.4818,  314.9524,0.186558,  9.1013E-06
      -68.0000,      -16.5000,     3600.0000,        0.0000,       12.0000,      172.0000,        6.0000,     2024.0000,      269.9313,        9.9959,      264.2327,        0.2520,      940.1630,        0.2302,    64366.4806,        3.3862,       35.4003,        1.2542,      -75.0672,  274.6887,0.218769,  9.6187E-06
       55.3000,       25.2000,        5.0000,        0.0000,       10.0000,      280.0000,       10.0000,     2024.0000,      299.4370,        9.6627,      242.2885,        0.8248,     1270.0481,        0.2606,    98193.5247,        3.2588,       38.0301,       23.3082,       57.2578,  304.8307,0.194655,  1.1477E-05
     -122.0000,       37.5000,       25.0000,        0.0000,       12.0000,      172.0000,        6.0000,     2024.0000,      320.4391,        8.3887,      297.0799,        0.2097,      766.2552,        0.0649,    93821.7154,        0.7892,       31.5647,        2.6030,        9.3624,  335.4139,0.170189,  7.6639E-06
      -68.0000,      -16.5000,     3600.0000,        0.0000,       12.0000,      172.0000,        6.0000,     2024.0000,      300.2334,        0.3447,      235.9028,        0.4101,      992.0727,        0.0654,    77084.4199,        3.0152,        2.4663,       -7.9716,      -57.1106,  323.3756,0.179820,  1.8891E-06
      -68.0000,      -16.5000,     3600.0000,        0.0000,       12.0000,      172.0000,        6.0000,     2024.0000,      288.6825,       11.1979,      252.7580,        0.3242,     1012.3512,        0.3309,    66149.5162,        1.0264,       39.0123,       19.2931,      105.1743,  296.2908,0.201487,  7.5423E-06
       55.3000,       25.2000,        5.0000,        0.0000,       10.0000,      280.0000,       10.0000,     2024.0000,      309.6842,        1.9262,      183.4751,        0.4661,     1265.9787,        0.2905,    98262.6338,        3.2398,       11.6316,      -18.7574,      -88.2022,  329.1665,0.175187,  3.9248E-06
       25.0000,       23.5000,      200.0000,        0.0000,       11.0000,       90.0000,        3.0000,     2024.0000,      290.4637,       15.0594,      180.7106,        0.1786,      820.9234,        0.5048,    93509.5465,        3.5500,       61.0888,        2.3682,      -40.4881,  293.4410,0.203767,  1.6504E-05
      103.8200,        1.3500,       15.0000,       30.0000,       14.0000,      120.0000,        4.0000,     2024.0000,      313.5676,        4.2888,      118.2548,        0.7120,      934.0086,        0.6921,    96228.6450,        0.5673,       35.9789,       -9.9348,      109.7690,  321.7666,0.181107,  3.7744E-06
      -68.0000,      -16.5000,     3600.0000,        0.0000,       12.0000,      172.0000,        6.0000,     2024.0000,      301.5934,       15.4602,      181.4626,        0.5311,     1321.6781,        0.0735,    63564.2341,        1.3599,       37.8512,        6.4002,      -93.0875,  311.2000,0.189560,  1.3259E-05
     -112.0700,       33.4500,      331.0000,        0.0000,       13.0000,      200.0000,        7.0000,     2024.0000,      307.4841,        6.3742,      331.1317,        0.1733,     1282.8926,        0.2872,    89506.8510,        3.4863,       50.2778,       26.0969,       56.0419,  319.7399,0.182728,  9.7533E-06
       -0.1300,       51.5100,       11.0000,        0.0000,        9.0000,       80.0000,        3.0000,     2024.0000,      288.3724,        0.8425,      331.3514,        0.5736,     1179.2642,        0.4130,    97547.4122,        2.3836,       34.7772,      -26.0325,       48.3100,  293.6194,0.203624,  2.4230E-06
       -0.1300,       51.5100,       11.0000,        0.0000,        9.0000,       80.0000,        3.0000,     2024.0000,      272.9969,        0.3091,      308.3443,        0.5211,     1160.1518,        0.6145,    98902.5161,        1.8844,       51.2709,      -26.9408,       63.0637,  272.9969,0.220122,  1.5510E-06
      -68.0000,      -16.5000,     3600.0000,        0.0000,       12.0000,      172.0000,        6.0000,     2024.0000,      303.6984,       15.5687,      304.6589,        0.0126,     1316.4954,        0.0998,    61425.0391,        2.0687,       38.7196,       -6.5615,      -41.0185,  307.3512,0.192639,  1.5556E-05
      -68.0000,      -16.5000,     3600.0000,        0.0000,       12.0000,      172.0000,        6.0000,     2024.0000,      298.0691,       14.4004,      269.2689,        0.4607,     1249.4981,        0.3365,    72246.2524,        0.6308,       24.3659,      -22.7672,       95.3887,  306.9838,0.192933,  1.1901E-05
     -122.0000,       37.5000,       25.0000,        0.0000,       12.0000,      172.0000,        6.0000,     2024.0000,      283.3433,        9.3024,      253.0877,        0.0122,      859.5017,        0.3895,    98534.1476,        3.1810,       13.6794,       29.0732,       10.7937,  289.4486,0.206961,  1.1393E-05
     -112.0700,       33.4500,      331.0000,        0.0000,       13.0000,      200.0000,        7.0000,     2024.0000,      311.4346,        6.4544,      198.8014,        0.0024,      832.0667,        0.3691,    89626.0495,        3.1315,       12.7588,        2.5001,      -75.3515,  319.5598,0.182872,  9.5018E-06
       55.3000,       25.2000,        5.0000,        0.0000,       10.0000,      280.0000,       10.0000,     2024.0000,      276.0093,        9.5685,       91.4945,        0.6638,      905.2604,        0.3704,    90204.0907,        3.5572,       45.9668,      -15.0739,       56.4085,  278.8257,0.215459,  1.0218E-05
      -18.0000,       65.0000,       52.0000,        0.0000,       10.0000,      355.0000,       12.0000,     2024.0000,      248.8099,       18.2983,      218.5466,        0.9011,       88.4951,        0.7273,    89962.3657,        2.3028,       80.5137,       -7.6264,      -79.5833,  248.9268,0.239379,  1.3808E-05
      -68.0000,      -16.5000,     3600.0000,        0.0000,       12.0000,      172.0000,        6.0000,     2024.0000,      265.1977,       10.7978,      191.2183,        0.3582,     1315.5648,        0.2877,    70540.5303,        2.6535,       37.7617,      -14.3793,       11.1311,  267.5860,0.224451,  1.2070E-05
       25.0000,       23.5000,      200.0000,        0.0000,       11.0000,       90.0000,        3.0000,     2024.0000,      305.2365,       24.1658,       50.4761,        0.2341,      291.1427,        0.9779,    85590.1703,        4.6189,       20.9067,      -18.3954,      -97.5236,  305.2705,0.194304,  2.2898E-05
     -122.0000,       37.5000,       25.0000,        0.0000,       12.0000,      172.0000,        6.0000,     2024.0000,      317.7799,        2.0611,      264.0931,        0.6981,      928.3891,        0.1665,   100797.4300,        3.3240,       55.2284,       -2.8371,       31.0061,  333.3114,0.171871,  4.1897E-06
     -112.0700,       33.4500,      331.0000,        0.0000,       13.0000,      200.0000,        7.0000,     2024.0000,      292.1030,        1.9400,      192.6666,        0.1268,     1026.6862,        0.0214,    87573.0872,        3.2297,        3.4635,        3.2605,     -103.3879,  317.8105,0.184272,  3.0719E-06
      151.2100,      -33.8700,       39.0000,        0.0000,       12.0000,      172.0000,        6.0000,     2024.0000,      299.0466,       10.8389,       72.8606,        0.2771,     1315.4902,        0.5084,    96534.6094,        2.1627,       42.6152,       27.5075,       21.0529,  299.0466,0.199283,  8.3753E-06
      103.8200,        1.3500,       15.0000,       30.0000,       14.0000,      120.0000,        4.0000,     2024.0000,      285.2842,        8.1572,      198.2726,        0.7017,      566.1619,        0.6504,   100022.8559,        1.7431,       20.4919,      -26.3440,       79.6347,  288.1289,0.208017,  9.0403E-06
      -68.0000,      -16.5000,     3600.0000,        0.0000,       12.0000,      172.0000,        6.0000,     2024.0000,      293.6222,       11.9408,      173.6552,        0.5376,     1279.0602,        0.1526,    74534.2517,        2.5087,       46.3915,       19.9108,      -65.9222,  297.6869,0.200371,  1.2849E-05
     -112.0700,       33.4500,      331.0000,        0.0000,       13.0000,      200.0000,        7.0000,     2024.0000,      287.3316,        1.2892,      283.0535,        0.3348,     1037.6357,        0.0374,    93678.3344,        1.4419,       29.8610,      -14.1050,     -133.5387,  308.2665,0.191907,  2.1960E-06
       55.3000,       25.2000,        5.0000,        0.0000,       10.0000,      280.0000,       10.0000,     2024.0000,      296.0090,        7.2175,      249.6592,        0.6034,      748.7574,        0.0428,    95609.9326,        3.5811,       44.4842,       14.2401,       71.5554,  299.2833,0.199093,  8.5025E-06
      151.2100,      -33.8700,       39.0000,        0.0000,       12.0000,      172.0000,        6.0000,     2024.0000,      294.2339,        4.8676,       56.2115,        0.5733,     1073.9874,        0.3719,    92433.1419,        2.8101,       31.0844,      -15.8602,      102.1456,  301.3936,0.197405,  6.2759E-06
