lon,lat,alt,minute,hour,day,month,year,T_amb,wind_speed,wind_dir,humidity,irradiance,cloud_cover,pressure,pv_height,pitch,roll,yaw,T_operating,eta,eta_mc_sigma
      103.8200,        1.3500,       15.0000,       30.0000,       14.0000,      120.0000,        4.0000,     2024.0000,      297.9015,        3.3648,      199.8135,        0.9392,     1042.0837,        0.9494,    98929.7984,        1.0114,        3.2351,       -0.6656,       22.4987,  299.0618,0.199271,  3.9029E-06
     -122.0000,       37.5000,       25.0000,        0.0000,       12.0000,      172.0000,        6.0000,     2024.0000,      301.6091,        3.7839,      260.3205,        0.4101,     1259.5698,        0.1770,   101089.6500,        2.0622,       25.6375,        1.4989,      -38.2683,  326.2004,0.177560,  5.0703E-06
     -112.0700,       33.4500,      331.0000,        0.0000,       13.0000,      200.0000,        7.0000,     2024.0000,      308.7139,        3.4246,      324.5648,        0.1439,     1294.7444,        0.0712,   100799.2002,        2.8187,       31.7728,       -2.3048,       13.3159,  335.6347,0.170012,  5.3715E-06
      151.2100,      -33.8700,       39.0000,        0.0000,       12.0000,      172.0000,        6.0000,     2024.0000,      286.2983,        3.2296,       89.7046,        0.4737,      870.9456,        0.2434,   100768.3924,        1.5592,       61.2873,       -7.1389,       32.5044,  286.2983,0.209481,  4.6077E-06
      -18.0000,       65.0000,       52.0000,        0.0000,       10.0000,      355.0000,       12.0000,     2024.0000,      239.9761,       13.3292,      142.4507,        0.7952,      282.0711,        0.5966,   100490.0090,        1.4478,       76.1461,       -3.8266,       -6.0593,  241.2852,0.245492,  7.9374E-06
       -0.1300,       51.5100,       11.0000,        0.0000,        9.0000,       80.0000,        3.0000,     2024.0000,      281.4607,        3.0812,      203.0853,        0.6935,      817.9440,        0.3492,    98483.1233,        1.7927,       32.5783,        2.6136,       12.0060,  289.5865,0.206851,  3.5385E-06
      -68.0000,      -16.5000,     3600.0000,        0.0000,       12.0000,      172.0000,        6.0000,     2024.0000,      282.2772,        7.4014,      288.5737,        0.2050,     1342.0929,        0.0411,    63836.1950,        2.0448,       19.3958,       -1.0669,      -23.3743,  294.2942,0.203085,  6.8275E-06
       -0.1300,       51.5100,       11.0000,        0.0000,        9.0000,       80.0000,        3.0000,     2024.0000,      282.4366,        4.2933,      220.8149,        0.6653,      763.8021,        0.3363,    98476.8753,        1.3246,       36.7785,        0.9079,      -18.4783,  292.6585,0.204393,  3.8698E-06
      151.2100,      -33.8700,       39.0000,        0.0000,       12.0000,      172.0000,        6.0000,     2024.0000,      284.5927,        3.9004,       69.9967,        0.5974,     1008.7010,        0.2404,   100675.8572,        1.1919,       52.9434,       -0.1435,      -13.0558,  284.5927,0.210846,  3.6427E-06
     -112.0700,       33.4500,      331.0000,        0.0000,       13.0000,      200.0000,        7.0000,     2024.0000,      318.8377,        0.1839,      316.1560,        0.1005,     1331.8333,        0.1257,    98325.7896,        2.3501,       19.9983,        0.5619,      -29.7874,  356.9981,0.152922,  2.1618E-06
      -18.0000,       65.0000,       52.0000,        0.0000,       10.0000,      355.0000,       12.0000,     2024.0000,      237.1062,       12.6599,      143.7667,        0.8673,      222.4432,        0.5302,   101060.6504,        1.3638,       74.9437,       -2.3217,       -2.2453,  238.3351,0.247852,  9.9391E-06
      -68.0000,      -16.5000,     3600.0000,        0.0000,       12.0000,      172.0000,        6.0000,     2024.0000,      278.9161,        6.3793,      277.5369,        0.1874,     1276.3801,        0.0274,    64434.7155,        1.9370,       26.5175,        4.4704,      -32.6390,  289.6177,0.206826,  5.5306E-06
      -68.0000,      -16.5000,     3600.0000,        0.0000,       12.0000,      172.0000,        6.0000,     2024.0000,      273.8325,        9.0750,      287.6773,        0.1271,     1266.9957,        0.0504,    66417.0253,        1.8643,       23.8766,        3.3611,       -7.8510,  282.3317,0.212655,  7.8024E-06
     -122.0000,       37.5000,       25.0000,        0.0000,       12.0000,      172.0000,        6.0000,     2024.0000,      308.2688,        5.3371,      261.2584,        0.3559,     1243.3616,        0.1151,   100517.8761,        2.1217,       32.1433,       -6.7782,      -29.3813,  330.2398,0.174328,  6.2393E-06
      151.2100,      -33.8700,       39.0000,        0.0000,       12.0000,      172.0000,        6.0000,     2024.0000,      284.2899,        4.3397,       79.6486,        0.5615,      844.9118,        0.3149,    98437.8390,        1.7746,       61.3907,        0.7371,       23.3195,  284.2899,0.211088,  6.1945E-06
       -0.1300,       51.5100,       11.0000,        0.0000,        9.0000,       80.0000,        3.0000,     2024.0000,      285.5306,        5.2295,      203.1201,        0.7012,      812.9261,        0.3311,    98850.2528,        1.2277,       30.7437,        3.3190,      -22.1732,  295.5853,0.202052,  5.4499E-06
       25.0000,       23.5000,      200.0000,        0.0000,       11.0000,       90.0000,        3.0000,     2024.0000,      312.6490,       21.2517,       61.9128,        0.1070,      422.0020,        0.6700,    99658.5127,        3.7176,       24.1713,       12.4451,      -13.5703,  313.5662,0.187667,  3.0282E-05
      151.2100,      -33.8700,       39.0000,        0.0000,       12.0000,      172.0000,        6.0000,     2024.0000,      290.5094,        5.9163,       71.3827,        0.4901,      901.6052,        0.2972,    99724.5837,        1.2825,       54.6857,       -7.1179,       -3.3696,  290.5094,0.206113,  4.7216E-06
       25.0000,       23.5000,      200.0000,        0.0000,       11.0000,       90.0000,        3.0000,     2024.0000,      306.3152,       22.3797,       81.2220,        0.1446,      574.0183,        0.6936,    98862.9490,        3.7704,       29.9986,       11.8469,       -6.6792,  307.3923,0.192606,  2.4900E-05
       25.0000,       23.5000,      200.0000,        0.0000,       11.0000,       90.0000,        3.0000,     2024.0000,      303.0036,       23.4650,       74.8834,        0.0430,      577.5448,        0.7557,   100421.3255,        3.9559,       26.9951,       16.7524,        4.5235,  303.7960,0.195483,  2.7038E-05
       25.0000,       23.5000,      200.0000,        0.0000,       11.0000,       90.0000,        3.0000,     2024.0000,      304.5421,       20.4187,       70.1971,        0.0278,      521.8748,        0.7764,    97193.1744,        4.1225,       31.9804,       16.5579,      -12.8814,  305.3065,0.194275,  2.1171E-05
       25.0000,       23.5000,      200.0000,        0.0000,       11.0000,       90.0000,        3.0000,     2024.0000,      307.5710,       23.8588,       94.3247,        0.1508,      588.0639,        0.7385,    99344.6859,        4.3330,       31.3838,        4.5448,        9.2502,  308.4362,0.191771,  2.7710E-05
       55.3000,       25.2000,        5.0000,        0.0000,       10.0000,      280.0000,       10.0000,     2024.0000,      308.5305,        3.4866,      169.4523,        0.5579,     1152.9401,        0.1183,   100144.2985,        2.7504,       14.6657,        2.6590,      -18.8245,  329.2087,0.175153,  5.1394E-06
       55.3000,       25.2000,        5.0000,        0.0000,       10.0000,      280.0000,       10.0000,     2024.0000,      310.8522,        4.9788,      180.9996,        0.5113,     1126.8308,        0.1457,   100250.7115,        3.3250,       26.6950,        2.0978,      -11.1500,  328.4341,0.175773,  7.1282E-06
       55.3000,       25.2000,        5.0000,        0.0000,       10.0000,      280.0000,       10.0000,     2024.0000,      298.0497,        1.4026,      207.6081,        0.5507,     1141.6559,        0.1672,    98647.1881,        3.2459,       18.5408,       -3.7241,        2.3899,  321.3792,0.181417,  3.4033E-06
       -0.1300,       51.5100,       11.0000,        0.0000,        9.0000,       80.0000,        3.0000,     2024.0000,      278.5280,        6.6447,      203.7346,        0.6840,      796.4570,        0.3321,    99587.8453,        1.3918,       38.8953,        2.8186,       15.5329,  284.6766,0.210779,  6.8622E-06
     -112.0700,       33.4500,      331.0000,        0.0000,       13.0000,      200.0000,        7.0000,     2024.0000,      314.8333,        3.9459,      332.6017,        0.0715,     1242.0206,        0.0212,    99896.2440,        2.4344,       28.7806,        1.7088,        0.3146,  341.6473,0.165202,  6.0445E-06
      103.8200,        1.3500,       15.0000,       30.0000,       14.0000,      120.0000,        4.0000,     2024.0000,      301.6459,        2.6926,      199.8231,        0.9337,      945.8527,        0.9908,    99012.0545,        1.0410,       15.9039,        1.6093,      -22.4388,  301.8078,0.197074,  2.5162E-06
      -18.0000,       65.0000,       52.0000,        0.0000,       10.0000,      355.0000,       12.0000,     2024.0000,      238.9033,       10.7500,      124.0928,        0.7805,      244.4775,        0.6703,    98786.8354,        1.6032,       79.5701,       -1.1012,        1.1609,  239.9009,0.246599,  6.3393E-06
      -68.0000,      -16.5000,     3600.0000,        0.0000,       12.0000,      172.0000,        6.0000,     2024.0000,      270.5423,        7.1501,      247.5884,        0.1790,     1332.6087,        0.0750,    61427.7511,        2.2092,       16.3109,        6.4598,      -17.8830,  282.5184,0.212505,  7.4200E-06
      151.2100,      -33.8700,       39.0000,        0.0000,       12.0000,      172.0000,        6.0000,     2024.0000,      286.7387,        3.0601,      113.3816,        0.5886,      925.2850,        0.2311,   101288.5223,        1.3469,       50.7029,        1.3040,       10.5116,  286.7387,0.209129,  3.1963E-06
       55.3000,       25.2000,        5.0000,        0.0000,       10.0000,      280.0000,       10.0000,     2024.0000,      309.0200,        2.5552,      167.4338,        0.5342,     1130.5057,        0.1082,    99484.7740,        3.0207,       20.5169,       -0.4497,      -17.9975,  332.5852,0.172452,  4.5319E-06
     -112.0700,       33.4500,      331.0000,        0.0000,       13.0000,      200.0000,        7.0000,     2024.0000,      310.2921,        1.5399,      331.5281,        0.0850,     1314.0103,        0.0319,    98805.1850,        2.6336,       22.1646,        6.4332,       10.8620,  347.1520,0.160798,  3.7744E-06
     -112.0700,       33.4500,      331.0000,        0.0000,       13.0000,      200.0000,        7.0000,     2024.0000,      316.2936,        1.3050,      297.6371,        0.0727,     1352.4471,        0.0083,    99823.1300,        2.8452,       18.8176,       -3.7795,        8.4624,  356.3990,0.153401,  3.5878E-06
       -0.1300,       51.5100,       11.0000,        0.0000,        9.0000,       80.0000,        3.0000,     2024.0000,      288.7472,        5.1659,      231.0243,        0.7572,      828.1610,        0.3820,    99646.4679,        1.2938,       36.3195,       -4.5476,      -23.6859,  298.7542,0.199517,  4.7994E-06
      103.8200,        1.3500,       15.0000,       30.0000,       14.0000,      120.0000,        4.0000,     2024.0000,      304.0596,        2.1921,      197.3842,        0.8708,     1035.7013,        0.9937,    98602.4040,        1.0349,       10.5298,        7.0386,        2.7183,  304.2067,0.195155,  2.2694E-06
      -18.0000,       65.0000,       52.0000,        0.0000,       10.0000,      355.0000,       12.0000,     2024.0000,      234.6065,       11.8908,      109.1609,        0.8470,      223.2473,        0.5832,   100771.9933,        1.2197,       74.4716,       -0.5018,      -14.5950,  235.8755,0.249820,  7.0250E-06
      151.2100,      -33.8700,       39.0000,        0.0000,       12.0000,      172.0000,        6.0000,     2024.0000,      282.4831,        3.7143,       87.5209,        0.4704,      836.6598,        0.1734,    98853.5734,        1.6393,       59.4555,       -7.1953,      -15.9633,  282.4831,0.212533,  3.7372E-06
      103.8200,        1.3500,       15.0000,       30.0000,       14.0000,      120.0000,        4.0000,     2024.0000,      300.5770,        2.3817,      201.9049,        0.9513,      972.9217,        0.9469,    98819.0321,        1.0286,       16.9820,       -5.3521,        0.3296,  301.6397,0.197208,  2.4398E-06
      -18.0000,       65.0000,       52.0000,        0.0000,       10.0000,      355.0000,       12.0000,     2024.0000,      233.6082,       13.3587,      147.7320,        0.8113,      308.1012,        0.6141,   101002.5983,        1.6366,       86.7374,        4.3227,       -9.2940,  234.9664,0.250547,  8.9591E-06
       25.0000,       23.5000,      200.0000,        0.0000,       11.0000,       90.0000,        3.0000,     2024.0000,      312.7065,       21.1059,       89.9190,        0.1602,      557.8691,        0.7044,   100201.3999,        4.1324,       25.8280,        6.9168,      -16.9819,  313.8213,0.187463,  2.2346E-05
       -0.1300,       51.5100,       11.0000,        0.0000,        9.0000,       80.0000,        3.0000,     2024.0000,      288.1894,        6.6542,      201.4602,        0.6250,      755.9898,        0.4155,    99975.8265,        1.5540,       39.4399,       -5.2954,       14.6344,  293.2629,0.203910,  6.0949E-06
      103.8200,        1.3500,       15.0000,       30.0000,       14.0000,      120.0000,        4.0000,     2024.0000,      296.8563,        0.2075,      155.2520,        0.9400,     1072.8977,        0.9496,    98520.0999,        1.0642,        3.1763,       -4.3092,      -22.0556,  298.3205,0.199864,  8.6003E-07
      -68.0000,      -16.5000,     3600.0000,        0.0000,       12.0000,      172.0000,        6.0000,     2024.0000,      278.9856,        6.0163,      284.2496,        0.2013,     1334.0492,        0.0623,    64249.5864,        1.6437,       21.0735,        2.9341,        9.2263,  291.7872,0.205090,  8.3386E-06
     -122.0000,       37.5000,       25.0000,        0.0000,       12.0000,      172.0000,        6.0000,     2024.0000,      304.9318,        1.7071,      265.3065,        0.2908,     1249.1468,        0.1115,   100471.9173,        1.7404,       35.6847,        3.7467,        6.5436,  337.1627,0.168790,  3.4150E-06
      -68.0000,      -16.5000,     3600.0000,        0.0000,       12.0000,      172.0000,        6.0000,     2024.0000,      269.1454,        9.4947,      261.7021,        0.2777,     1351.7129,        0.0182,    66069.0161,        2.3157,       18.4926,       -5.2074,      -19.3493,  279.1497,0.215200,  8.7621E-06
     -122.0000,       37.5000,       25.0000,        0.0000,       12.0000,      172.0000,        6.0000,     2024.0000,      301.7719,        3.0439,      241.5801,        0.3442,     1163.6417,        0.0543,   100140.3101,        1.7651,       36.9401,        5.0199,        1.1558,  329.5392,0.174889,  4.2252E-06
      -68.0000,      -16.5000,     3600.0000,        0.0000,       12.0000,      172.0000,        6.0000,     2024.0000,      273.8115,        7.2713,      278.0837,        0.1252,     1258.0626,        0.0483,    67001.7426,        1.7222,       26.6615,       -2.9197,        1.5267,  282.6800,0.212376,  8.7981E-06
     -112.0700,       33.4500,      331.0000,        0.0000,       13.0000,      200.0000,        7.0000,     2024.0000,      310.8517,        0.0643,      318.1333,        0.1161,     1203.5643,        0.1075,    97521.6993,        2.7275,       24.0963,       -6.7896,      -35.3244,  344.0404,0.163288,  1.8978E-06
     -122.0000,       37.5000,       25.0000,        0.0000,       12.0000,      172.0000,        6.0000,     2024.0000,      305.4154,        1.8827,      256.1055,        0.4249,     1307.9944,        0.0350,    99387.3313,        2.2295,       35.2656,        1.2640,       10.9317,  340.2282,0.166337,  3.0669E-06
      -68.0000,      -16.5000,     3600.0000,        0.0000,       12.0000,      172.0000,        6.0000,     2024.0000,      281.1329,        6.2649,      251.9696,        0.1871,     1274.8531,        0.0529,    65286.8300,        2.0575,       17.4372,        1.1712,       18.0284,  293.9403,0.203368,  5.0482E-06
       -0.1300,       51.5100,       11.0000,        0.0000,        9.0000,       80.0000,        3.0000,     2024.0000,      286.1649,        4.1220,      209.4156,        0.7577,      772.7795,        0.4367,    98843.9081,        1.7200,       31.2038,        6.7870,      -13.5089,  293.9358,0.203371,  4.2578E-06
      103.8200,        1.3500,       15.0000,       30.0000,       14.0000,      120.0000,        4.0000,     2024.0000,      310.1037,        2.4113,      208.6738,        0.9941,     1032.6931,        0.9548,    99518.1437,        0.9802,        6.3229,        1.5433,       -6.8175,  311.1713,0.189583,  2.8757E-06
      151.2100,      -33.8700,       39.0000,        0.0000,       12.0000,      172.0000,        6.0000,     2024.0000,      286.9424,        2.2430,       70.3803,        0.5234,      895.2714,        0.2681,   100671.4711,        1.7152,       57.3787,        1.3348,      -14.4002,  286.9424,0.208966,  3.2344E-06
       25.0000,       23.5000,      200.0000,        0.0000,       11.0000,       90.0000,        3.0000,     2024.0000,      310.3799,       20.2381,       62.0539,        0.1345,      539.1795,        0.6598,    97606.2269,        3.8992,       31.9447,       14.7200,       27.2608,  311.4741,0.189341,  2.3854E-05
      103.8200,        1.3500,       15.0000,       30.0000,       14.0000,      120.0000,        4.0000,     2024.0000,      296.8218,        0.5603,      186.0825,        0.9586,     1097.4651,        0.9782,    98605.2261,        1.1784,        6.7825,        2.2376,       20.5104,  297.4628,0.200550,  1.4454E-06
     -122.0000,       37.5000,       25.0000,        0.0000,       12.0000,      172.0000,        6.0000,     2024.0000,      309.6912,        5.4680,      279.2830,        0.2950,     1180.3311,        0.1234,    99304.8798,        1.8128,       25.1138,        2.3666,        1.9587,  332.3451,0.172644,  5.7456E-06
       25.0000,       23.5000,      200.0000,        0.0000,       11.0000,       90.0000,        3.0000,     2024.0000,      308.1246,       21.6829,       86.2098,        0.0754,      392.9050,        0.7798,   100087.5907,        4.1466,       26.3018,       11.4392,       10.7198,  308.6556,0.191596,  2.8852E-05
     -122.0000,       37.5000,       25.0000,        0.0000,       12.0000,      172.0000,        6.0000,     2024.0000,      305.3511,        3.7310,      248.8848,        0.4144,     1218.5671,        0.0999,   101043.0891,        1.7003,       34.9297,        5.0790,      -22.9774,  331.7441,0.173125,  4.6785E-06
      -18.0000,       65.0000,       52.0000,        0.0000,       10.0000,      355.0000,       12.0000,     2024.0000,      235.4156,       11.3943,      134.0626,        0.8020,      268.3835,        0.6638,    99919.8754,        1.7755,       82.2978,       -3.4637,       -0.8354,  236.4694,0.249344,  8.7079E-06
     -122.0000,       37.5000,       25.0000,        0.0000,       12.0000,      172.0000,        6.0000,     2024.0000,      313.0460,        1.5641,      253.7083,        0.3141,     1184.2992,        0.1590,    99307.0408,        2.1910,       24.9678,        6.8020,      -20.3126,  342.8728,0.164222,  3.0175E-06
     -112.0700,       33.4500,      331.0000,        0.0000,       13.0000,      200.0000,        7.0000,     2024.0000,      309.1128,        1.1610,      292.6164,        0.1922,     1357.1096,        0.0189,    99048.2906,        2.1806,       24.9040,       -1.2845,      -31.6767,  346.9289,0.160977,  2.6418E-06
     -122.0000,       37.5000,       25.0000,        0.0000,       12.0000,      172.0000,        6.0000,     2024.0000,      301.7171,        4.0202,      257.4529,        0.2890,     1173.5141,        0.0605,   101038.7725,        2.1592,       32.8216,       -2.2834,       -2.5181,  326.7350,0.177132,  5.5022E-06
       55.3000,       25.2000,        5.0000,        0.0000,       10.0000,      280.0000,       10.0000,     2024.0000,      308.5450,        3.3077,      189.0993,        0.5162,     1203.9898,        0.0703,    99565.6486,        3.0862,       17.6557,       -0.6998,      -21.6767,  332.3609,0.172631,  5.7642E-06
       55.3000,       25.2000,        5.0000,        0.0000,       10.0000,      280.0000,       10.0000,     2024.0000,      305.7192,        2.9715,      180.2158,        0.5246,     1193.7067,        0.0272,    99379.2589,        3.0394,       21.8498,       -2.8812,       -3.2377,  330.6376,0.174010,  5.4923E-06
      103.8200,        1.3500,       15.0000,       30.0000,       14.0000,      120.0000,        4.0000,     2024.0000,      309.5897,        2.4260,      181.3884,        0.9013,      939.5749,        0.9111,    99713.9320,        0.7519,        9.9854,       -1.8574,       -9.8495,  311.4601,0.189352,  1.8210E-06
      103.8200,        1.3500,       15.0000,       30.0000,       14.0000,      120.0000,        4.0000,     2024.0000,      296.9867,        2.2761,      173.3315,        0.9161,      968.6304,        0.9758,    98307.2628,        0.9948,       10.2254,       -1.2905,       18.8272,  297.5347,0.200492,  2.2612E-06
      103.8200,        1.3500,       15.0000,       30.0000,       14.0000,      120.0000,        4.0000,     2024.0000,      298.8996,        2.8489,      168.3371,        0.9367,     1077.4769,        0.9344,    98857.6087,        1.2198,       13.4401,        5.7138,       26.1981,  300.4581,0.198154,  3.2429E-06
      -68.0000,      -16.5000,     3600.0000,        0.0000,       12.0000,      172.0000,        6.0000,     2024.0000,      276.4451,        7.3920,      273.1849,        0.2514,     1271.3490,        0.0700,    61201.7595,        2.2281,       21.0016,        0.1442,        7.1018,  286.2556,0.209516,  6.8113E-06
       -0.1300,       51.5100,       11.0000,        0.0000,        9.0000,       80.0000,        3.0000,     2024.0000,      282.8541,        4.5465,      203.1670,        0.6772,      726.5727,        0.3977,    99152.4212,        1.5094,       32.0832,        4.9811,      -23.1084,  291.1341,0.205613,  4.5181E-06
      103.8200,        1.3500,       15.0000,       30.0000,       14.0000,      120.0000,        4.0000,     2024.0000,      305.7765,        1.1525,      179.1028,        0.9941,      952.5548,        0.8760,    99816.1109,        0.8155,        8.8422,        0.7858,        6.9290,  308.7957,0.191483,  1.7240E-06
      -18.0000,       65.0000,       52.0000,        0.0000,       10.0000,      355.0000,       12.0000,     2024.0000,      238.7002,       11.5562,      144.8173,        0.8266,      191.5646,        0.5829,    98130.4268,        1.3628,       84.6002,        5.4795,       -9.6092,  239.7846,0.246692,  7.0500E-06
       -0.1300,       51.5100,       11.0000,        0.0000,        9.0000,       80.0000,        3.0000,     2024.0000,      285.1277,        6.4066,      200.2920,        0.7120,      816.1824,        0.4684,    99802.8595,        1.5683,       33.2428,        6.2492,        6.0386,  290.7165,0.205947,  7.6383E-06
     -112.0700,       33.4500,      331.0000,        0.0000,       13.0000,      200.0000,        7.0000,     2024.0000,      308.7668,        0.9054,      291.4713,        0.2184,     1246.2231,        0.0169,   100716.1913,        2.6380,       20.2734,        7.0884,      -31.6720,  344.2372,0.163130,  2.2212E-06
     -112.0700,       33.4500,      331.0000,        0.0000,       13.0000,      200.0000,        7.0000,     2024.0000,      315.2260,        2.2571,      332.5012,        0.1764,     1280.7833,        0.0439,   100180.6596,        2.3201,       20.6763,        0.0198,      -15.5019,  347.9203,0.160184,  5.1794E-06
       -0.1300,       51.5100,       11.0000,        0.0000,        9.0000,       80.0000,        3.0000,     2024.0000,      286.9739,        6.2213,      247.0402,        0.7589,      809.1208,        0.3821,   100937.9925,        1.5388,       34.6091,        4.9202,       25.0639,  291.9622,0.204950,  4.9374E-06
      -68.0000,      -16.5000,     3600.0000,        0.0000,       12.0000,      172.0000,        6.0000,     2024.0000,      269.7617,        8.4901,      243.0262,        0.1475,     1288.9758,        0.0709,    66911.6688,        1.7472,       26.7615,       -6.5153,      -16.8273,  277.9710,0.216143,  6.4964E-06
      -68.0000,      -16.5000,     3600.0000,        0.0000,       12.0000,      172.0000,        6.0000,     2024.0000,      271.3988,        9.1752,      274.1627,        0.2628,     1268.8679,        0.0465,    60863.6692,        1.9685,       24.0402,        0.8473,      -21.8355,  279.9640,0.214549,  8.4104E-06
      -18.0000,       65.0000,       52.0000,        0.0000,       10.0000,      355.0000,       12.0000,     2024.0000,      237.7257,       13.3283,      154.2721,        0.8228,      207.0700,        0.5298,   100103.6079,        1.2368,       79.0478,        3.6070,      -14.3730,  238.9700,0.247344,  7.0114E-06
       55.3000,       25.2000,        5.0000,        0.0000,       10.0000,      280.0000,       10.0000,     2024.0000,      312.0635,        4.3773,      168.7981,        0.4597,     1131.5068,        0.1686,    98993.2035,        3.2512,       13.2749,       -6.4308,       15.1229,  327.8333,0.176253,  9.2266E-06
      -68.0000,      -16.5000,     3600.0000,        0.0000,       12.0000,      172.0000,        6.0000,     2024.0000,      268.9765,        6.2268,      270.9232,        0.2212,     1338.7307,        0.0465,    61012.3688,        1.8549,       24.9563,        3.9737,        6.5985,  279.6723,0.214782,  5.7695E-06
       55.3000,       25.2000,        5.0000,        0.0000,       10.0000,      280.0000,       10.0000,     2024.0000,      311.4358,        4.7874,      164.4922,        0.4592,     1113.1245,        0.1677,    98464.4043,        3.0631,       19.1463,        4.3587,      -19.5016,  328.3900,0.175808,  7.7993E-06
       25.0000,       23.5000,      200.0000,        0.0000,       11.0000,       90.0000,        3.0000,     2024.0000,      312.7166,       22.6802,       76.7735,        0.0471,      495.3363,        0.7197,   100426.3189,        3.9528,       23.4758,       14.5832,      -13.8334,  313.5704,0.187664,  3.3258E-05
     -122.0000,       37.5000,       25.0000,        0.0000,       12.0000,      172.0000,        6.0000,     2024.0000,      307.1730,        1.6596,      251.2150,        0.3495,     1244.4258,        0.1490,    98975.2005,        2.0575,       26.3043,       -0.1903,      -26.3587,  338.6476,0.167602,  3.6990E-06
      103.8200,        1.3500,       15.0000,       30.0000,       14.0000,      120.0000,        4.0000,     2024.0000,      296.1575,        2.9390,      174.4738,        0.8755,      893.6429,        0.9834,   101081.6902,        0.9431,        4.8167,        2.5775,      -21.6266,  296.4785,0.201337,  3.0637E-06
       55.3000,       25.2000,        5.0000,        0.0000,       10.0000,      280.0000,       10.0000,     2024.0000,      305.1760,        4.6588,      197.1550,        0.4336,     1090.8598,        0.0441,    98958.8102,        3.2613,       13.5048,        0.8408,       22.3229,  321.7753,0.181100,  7.9295E-06
     -122.0000,       37.5000,       25.0000,        0.0000,       12.0000,      172.0000,        6.0000,     2024.0000,      301.2197,        3.6145,      264.9294,        0.3486,     1250.0282,        0.1672,    99932.3469,        1.8887,       36.8537,       -1.1954,      -29.6932,  325.3501,0.178240,  4.7142E-06
       -0.1300,       51.5100,       11.0000,        0.0000,        9.0000,       80.0000,        3.0000,     2024.0000,      285.7371,        5.6094,      229.3530,        0.7592,      809.1541,        0.3238,   101026.0504,        1.2103,       32.8654,        6.4079,        5.7622,  293.6934,0.203565,  4.7302E-06
      -68.0000,      -16.5000,     3600.0000,        0.0000,       12.0000,      172.0000,        6.0000,     2024.0000,      271.0709,        9.6635,      274.6958,        0.1570,     1349.3095,        0.0066,    67127.6498,        1.8814,       18.1248,        3.6109,       20.6281,  282.1206,0.212824,  1.0103E-05
