lon,lat,alt,minute,hour,day,month,year,T_amb,wind_speed,wind_dir,humidity,irradiance,cloud_cover,pressure,pv_height,pitch,roll,yaw,T_operating,eta,eta_mc_sigma
      103.8200,        1.3500,       15.0000,       30.0000,       14.0000,      120.0000,        4.0000,     2024.0000,      300.3897,        6.4189,       99.4132,        0.6535,      743.8791,        0.6638,    99399.9702,        0.9907,        8.9137,       -7.1182,      -75.5241,  304.2240,0.195141,  5.8634E-06
      151.2100,      -33.8700,       39.0000,        0.0000,       12.0000,      172.0000,        6.0000,     2024.0000,      318.9517,        0.8917,      149.2480,        0.2355,      791.9843,        0.1801,    93613.2998,        1.6512,       82.2052,       15.3862,      -54.8601,  318.9517,0.183359,  2.0149E-06
       55.3000,       25.2000,        5.0000,        0.0000,       10.0000,      280.0000,       10.0000,     2024.0000,      290.3611,        4.3809,      107.5192,        0.6396,      698.0963,        0.2939,    96160.1117,        3.0267,       21.7573,      -19.5113,       92.9768,  295.0416,0.202487,  5.3810E-06
      -18.0000,       65.0000,       52.0000,        0.0000,       10.0000,      355.0000,       12.0000,     2024.0000,      252.3921,       11.8703,      190.1395,        0.5614,      534.2926,        0.6475,   100547.7812,        0.7181,       84.9639,       28.4370,       83.5286,  252.3921,0.236606,  7.3545E-06
      103.8200,        1.3500,       15.0000,       30.0000,       14.0000,      120.0000,        4.0000,     2024.0000,      322.4706,        8.1299,      168.0994,        0.7669,      641.5051,        0.6565,   101163.7527,        0.6891,       14.2947,      -23.5293,       16.7456,  325.8354,0.177852,  5.3526E-06
       25.0000,       23.5000,      200.0000,        0.0000,       11.0000,       90.0000,        3.0000,     2024.0000,      314.6705,       17.5465,      211.8389,        0.1140,      120.2159,        0.4062,    92704.0977,        3.9449,       34.6625,       21.7159,       73.1736,  315.0286,0.186497,  2.3076E-05
      -18.0000,       65.0000,       52.0000,        0.0000,       10.0000,      355.0000,       12.0000,     2024.0000,      250.3172,       20.2693,       45.5718,        0.5604,       98.6556,        0.7605,    86525.8916,        1.4306,       84.5759,       15.8319,      -49.1613,  250.5103,0.238112,  1.4932E-05
      103.8200,        1.3500,       15.0000,       30.0000,       14.0000,      120.0000,        4.0000,     2024.0000,      310.3554,        5.7981,      269.9713,        0.6988,      833.1449,        0.9951,    87648.1504,        1.8939,       35.6073,       -0.1884,      -53.8143,  310.3786,0.190217,  5.1475E-06
      -18.0000,       65.0000,       52.0000,        0.0000,       10.0000,      355.0000,       12.0000,     2024.0000,      258.9946,        3.2709,      188.2012,        0.8792,      524.5382,        0.5621,    96305.8831,        2.9980,       66.5243,        0.5000,       14.7051,  262.5116,0.228511,  3.7953E-06
      103.8200,        1.3500,       15.0000,       30.0000,       14.0000,      120.0000,        4.0000,     2024.0000,      281.0016,        4.6690,       71.5493,        0.6997,      912.3401,        0.9594,    97869.9364,        0.8174,        8.2872,        0.1105,       42.6442,  281.7751,0.213100,  3.2161E-06
     -112.0700,       33.4500,      331.0000,        0.0000,       13.0000,      200.0000,        7.0000,     2024.0000,      310.2035,        6.2050,      325.1719,        0.1502,      962.3994,        0.3746,    98839.3788,        1.1312,       28.9986,        7.4945,     -130.5653,  319.6322,0.182814,  5.5834E-06
      151.2100,      -33.8700,       39.0000,        0.0000,       12.0000,      172.0000,        6.0000,     2024.0000,      293.1655,        6.4212,      183.3541,        0.7588,      975.7301,        0.3495,    86875.5550,        1.8888,       83.8097,       24.0016,       39.8650,  293.1655,0.203988,  5.6848E-06
       25.0000,       23.5000,      200.0000,        0.0000,       11.0000,       90.0000,        3.0000,     2024.0000,      283.3984,       21.0609,       65.0468,        0.0325,      510.3454,        0.4493,    96005.3271,        4.5280,       26.9161,      -13.9250,       75.9226,  284.7357,0.210731,  2.2584E-05
       25.0000,       23.5000,      200.0000,        0.0000,       11.0000,       90.0000,        3.0000,     2024.0000,      295.4672,       18.4645,      161.4563,        0.3540,      261.2681,        0.7208,   100450.6277,        2.7184,       25.0241,      -11.6403,       85.7886,  295.8694,0.201824,  1.6897E-05
       -0.1300,       51.5100,       11.0000,        0.0000,        9.0000,       80.0000,        3.0000,     2024.0000,      267.0576,       13.1179,      133.1613,        0.9733,      475.0303,        0.5518,    99959.4526,        1.8536,       60.4037,        4.7456,      106.5538,  267.0576,0.224874,  1.1081E-05
      -18.0000,       65.0000,       52.0000,        0.0000,       10.0000,      355.0000,       12.0000,     2024.0000,      264.0631,        4.3762,       18.2339,        0.6316,      113.8985,        0.5117,    89695.5169,        2.1724,       78.0393,       -2.0933,       90.1704,  264.0631,0.227270,  5.3923E-06
     -112.0700,       33.4500,      331.0000,        0.0000,       13.0000,      200.0000,        7.0000,     2024.0000,      290.5960,        2.0241,      328.7027,        0.1643,     1189.4608,        0.1428,    96857.8632,        3.6571,       38.4510,      -18.3963,      -46.8121,  309.4519,0.190958,  4.8364E-06
       25.0000,       23.5000,      200.0000,        0.0000,       11.0000,       90.0000,        3.0000,     2024.0000,      281.0487,       19.9362,      105.6149,        0.3588,      257.2791,        0.8466,    99687.9692,        3.7255,        3.9479,       29.6489,      -16.4519,  281.2729,0.213502,  2.2123E-05
       25.0000,       23.5000,      200.0000,        0.0000,       11.0000,       90.0000,        3.0000,     2024.0000,      288.9290,       13.8099,      128.1924,        0.3985,      879.1249,        0.6526,   100435.2406,        3.0526,       31.0229,       16.0075,      -83.0301,  291.6096,0.205232,  1.6588E-05
      151.2100,      -33.8700,       39.0000,        0.0000,       12.0000,      172.0000,        6.0000,     2024.0000,      257.1208,        9.7203,       47.9531,        0.3029,     1150.3742,        0.2391,    94082.0999,        1.4002,       83.7369,       -4.8568,       71.5480,  257.1208,0.232823,  6.4478E-06
      -68.0000,      -16.5000,     3600.0000,        0.0000,       12.0000,      172.0000,        6.0000,     2024.0000,      268.9956,        7.5473,      254.4432,        0.2623,     1288.4008,        0.3696,    73178.7626,        3.4286,       12.7071,        8.9936,      -28.9195,  276.5749,0.217260,  8.1212E-06
      -68.0000,      -16.5000,     3600.0000,        0.0000,       12.0000,      172.0000,        6.0000,     2024.0000,      277.6033,        5.0729,      279.7076,        0.0678,     1050.7069,        0.0578,    68678.8431,        0.5398,       47.7962,      -17.6713,      -68.7890,  286.2172,0.209546,  3.7623E-06
      151.2100,      -33.8700,       39.0000,        0.0000,       12.0000,      172.0000,        6.0000,     2024.0000,      272.6366,        9.6990,      211.7708,        0.8183,     1324.3855,        0.2956,    90861.4395,        2.8906,       38.5127,      -17.1560,      111.7450,  279.6617,0.214791,  8.7749E-06
     -112.0700,       33.4500,      331.0000,        0.0000,       13.0000,      200.0000,        7.0000,     2024.0000,      291.9637,        4.3119,      323.1277,        0.1599,     1248.1537,        0.1316,    98298.9290,        3.2615,       24.7178,        9.3490,       -9.7991,  313.0555,0.188076,  8.4563E-06
      103.8200,        1.3500,       15.0000,       30.0000,       14.0000,      120.0000,        4.0000,     2024.0000,      298.8186,        3.1420,      105.6623,        0.9781,      656.2355,        0.6445,    88962.9356,        2.0481,        8.3315,       11.4033,       47.9941,  303.5917,0.195647,  3.4216E-06
     -122.0000,       37.5000,       25.0000,        0.0000,       12.0000,      172.0000,        6.0000,     2024.0000,      302.1066,        3.5667,      351.8891,        0.3347,      795.5514,        0.2429,    92843.4959,        0.6508,       16.7220,      -28.6728,      107.8247,  316.3900,0.185408,  4.1057E-06
     -112.0700,       33.4500,      331.0000,        0.0000,       13.0000,      200.0000,        7.0000,     2024.0000,      310.8363,       10.4740,      212.6702,        0.0791,      920.1776,        0.0514,    91970.3626,        2.3399,       26.3970,       15.1879,        9.0066,  321.9354,0.180972,  1.0713E-05
     -112.0700,       33.4500,      331.0000,        0.0000,       13.0000,      200.0000,        7.0000,     2024.0000,      302.7334,        7.3470,      273.5186,        0.0047,      917.8124,        0.3585,    92176.4022,        2.1139,       11.9211,       31.2908,       46.2146,  311.7026,0.189158,  8.0129E-06
      103.8200,        1.3500,       15.0000,       30.0000,       14.0000,      120.0000,        4.0000,     2024.0000,      315.4989,        2.8119,      233.8031,        0.8178,     1359.9414,        0.9338,    96770.8337,        2.0481,       31.0309,      -13.9493,       45.6189,  317.3873,0.184610,  4.2451E-06
       25.0000,       23.5000,      200.0000,        0.0000,       11.0000,       90.0000,        3.0000,     2024.0000,      286.4303,       23.3559,      131.9958,        0.0879,      854.1511,        0.3910,    99312.5703,        4.3606,       25.5373,       23.5422,      -84.8369,  289.1788,0.207177,  2.3514E-05
     -112.0700,       33.4500,      331.0000,        0.0000,       13.0000,      200.0000,        7.0000,     2024.0000,      289.9592,        2.5419,      255.6504,        0.1850,     1064.3675,        0.2448,    94254.0842,        2.2382,       34.2882,      -17.0403,       37.8156,  309.7946,0.190684,  4.2795E-06
      -18.0000,       65.0000,       52.0000,        0.0000,       10.0000,      355.0000,       12.0000,     2024.0000,      252.9882,       20.1857,       78.3906,        0.7985,      309.2791,        0.7352,    99747.2950,        2.4183,       56.4004,        7.2140,     -107.8665,  253.0688,0.236065,  2.1784E-05
     -122.0000,       37.5000,       25.0000,        0.0000,       12.0000,      172.0000,        6.0000,     2024.0000,      306.0379,       11.8655,      351.2275,        0.0621,     1335.2380,        0.1376,    99031.9948,        0.5690,       44.6425,      -22.9642,        8.1122,  323.2354,0.179932,  1.1693E-05
      -18.0000,       65.0000,       52.0000,        0.0000,       10.0000,      355.0000,       12.0000,     2024.0000,      244.9777,       11.2323,       20.6046,        0.5032,      384.3247,        0.3252,    89138.4221,        1.9904,       64.3981,       22.7221,     -114.1177,  245.1325,0.242414,  9.0217E-06
      151.2100,      -33.8700,       39.0000,        0.0000,       12.0000,      172.0000,        6.0000,     2024.0000,      299.9750,        3.2879,      133.3636,        0.2223,      649.6200,        0.1368,    96238.4295,        0.5146,       61.8478,        0.7814,     -100.8647,  306.7450,0.193124,  3.0639E-06
      -68.0000,      -16.5000,     3600.0000,        0.0000,       12.0000,      172.0000,        6.0000,     2024.0000,      282.3617,       12.1446,      315.4322,        0.4837,     1047.8884,        0.1988,    69095.7108,        0.7209,        7.1043,       21.2408,       32.0790,  291.7453,0.205124,  7.2792E-06
     -122.0000,       37.5000,       25.0000,        0.0000,       12.0000,      172.0000,        6.0000,     2024.0000,      284.5979,        1.4560,      349.9593,        0.0034,     1020.4009,        0.1702,    92230.4324,        0.8549,       47.3882,      -11.2289,      -71.8271,  304.2765,0.195099,  1.8442E-06
      -68.0000,      -16.5000,     3600.0000,        0.0000,       12.0000,      172.0000,        6.0000,     2024.0000,      272.3108,        9.6552,      326.0857,        0.5289,      970.0442,        0.2117,    70376.5970,        0.7640,        4.6615,      -15.8544,      103.5637,  283.3787,0.211817,  5.5194E-06
      151.2100,      -33.8700,       39.0000,        0.0000,       12.0000,      172.0000,        6.0000,     2024.0000,      319.2735,        4.2255,      161.7115,        0.4091,     1126.0383,        0.3777,    96522.6495,        3.0455,       27.4036,       21.6053,      -38.9720,  321.8009,0.181079,  6.4769E-06
       25.0000,       23.5000,      200.0000,        0.0000,       11.0000,       90.0000,        3.0000,     2024.0000,      280.6440,       13.2874,      181.1282,        0.1498,      274.0695,        0.5608,   100384.7688,        2.8036,       60.4127,       -0.0628,      115.2671,  280.7940,0.213885,  1.4196E-05
      151.2100,      -33.8700,       39.0000,        0.0000,       12.0000,      172.0000,        6.0000,     2024.0000,      266.9690,        5.6535,      124.6636,        0.7685,     1083.5747,        0.4170,    93328.3080,        2.0833,       78.2893,        6.5723,      124.3671,  274.1297,0.219216,  6.1802E-06
      103.8200,        1.3500,       15.0000,       30.0000,       14.0000,      120.0000,        4.0000,     2024.0000,      310.4154,        5.3395,       57.1160,        0.7899,     1234.3835,        0.9991,    95249.0403,        2.5522,       13.3961,       -1.5884,       64.6034,  310.4351,0.190172,  7.4127E-06
       25.0000,       23.5000,      200.0000,        0.0000,       11.0000,       90.0000,        3.0000,     2024.0000,      316.7867,       24.7160,      121.5298,        0.0505,      553.9603,        0.8425,    99768.0604,        2.9423,        6.8068,       -9.7893,       11.3831,  317.2672,0.184706,  2.9504E-05
     -112.0700,       33.4500,      331.0000,        0.0000,       13.0000,      200.0000,        7.0000,     2024.0000,      299.9501,        9.9158,      227.2463,        0.2466,      829.1735,        0.1176,    99174.0063,        1.8382,       10.8523,       10.0018,       47.8150,  311.1169,0.189626,  9.6420E-06
       -0.1300,       51.5100,       11.0000,        0.0000,        9.0000,       80.0000,        3.0000,     2024.0000,      302.7846,        7.9673,      118.5842,        0.7495,      991.1822,        0.7461,    94001.9020,        1.5537,       56.0634,        8.2851,      -95.7075,  306.4470,0.193362,  7.5238E-06
     -122.0000,       37.5000,       25.0000,        0.0000,       12.0000,      172.0000,        6.0000,     2024.0000,      281.6506,        2.8454,      323.1379,        0.1033,     1291.6103,        0.3997,    98501.7784,        1.3250,       21.1734,        2.5811,      -13.0478,  303.5258,0.195699,  2.8316E-06
      151.2100,      -33.8700,       39.0000,        0.0000,       12.0000,      172.0000,        6.0000,     2024.0000,      290.0698,       11.2791,       24.6552,        0.5419,      988.0569,        0.5243,    95225.2120,        0.7270,       74.9030,      -30.5478,      -85.7763,  290.6612,0.205991,  8.2898E-06
      -18.0000,       65.0000,       52.0000,        0.0000,       10.0000,      355.0000,       12.0000,     2024.0000,      254.0169,        8.1072,      216.4610,        0.9704,      457.3942,        0.5955,    91277.2328,        0.6382,       78.3136,        1.2272,      -95.7229,  255.4246,0.234180,  5.2967E-06
       -0.1300,       51.5100,       11.0000,        0.0000,        9.0000,       80.0000,        3.0000,     2024.0000,      316.6396,        0.8228,      188.3121,        0.8030,      390.7929,        0.6623,    96806.5418,        1.3828,        4.6874,       12.1791,      -20.4502,  318.8545,0.183436,  1.6610E-06
     -122.0000,       37.5000,       25.0000,        0.0000,       12.0000,      172.0000,        6.0000,     2024.0000,      288.7756,        7.4530,      233.6705,        0.2846,     1242.1917,        0.2024,    97928.3458,        3.3766,       29.6007,      -24.3207,     -105.5537,  300.2545,0.198316,  1.1965E-05
      -18.0000,       65.0000,       52.0000,        0.0000,       10.0000,      355.0000,       12.0000,     2024.0000,      248.6267,        5.2276,      184.0981,        0.6264,      428.5073,        0.2590,    91549.6319,        1.9545,       49.8283,       25.2028,      -53.7966,  252.6484,0.236401,  5.1080E-06
       25.0000,       23.5000,      200.0000,        0.0000,       11.0000,       90.0000,        3.0000,     2024.0000,      299.3936,       22.2742,      198.5125,        0.4162,      237.9522,        0.3880,   101022.0443,        3.2177,       21.7730,       22.0132,      -42.7480,  300.2647,0.198308,  2.7600E-05
      -18.0000,       65.0000,       52.0000,        0.0000,       10.0000,      355.0000,       12.0000,     2024.0000,      256.1129,       10.8282,      253.9612,        0.9135,      296.4679,        0.7814,    84709.1407,        3.0287,       84.1971,       -5.9832,       92.4370,  256.1129,0.233630,  8.5584E-06
       55.3000,       25.2000,        5.0000,        0.0000,       10.0000,      280.0000,       10.0000,     2024.0000,      304.5252,        6.7706,      100.9727,        0.4702,      897.4795,        0.1318,   100474.7940,        1.7112,       39.8865,       -9.7333,      -42.1363,  320.0273,0.182498,  7.4541E-06
     -122.0000,       37.5000,       25.0000,        0.0000,       12.0000,      172.0000,        6.0000,     2024.0000,      310.0529,        9.3696,      204.5385,        0.3399,     1031.7604,        0.2588,   101266.1394,        1.8827,       29.9354,      -14.3928,      -14.9121,  321.5998,0.181240,  8.2747E-06
      -68.0000,      -16.5000,     3600.0000,        0.0000,       12.0000,      172.0000,        6.0000,     2024.0000,      276.9463,       12.6469,      269.7656,        0.1206,     1178.0897,        0.2072,    71048.7364,        2.7361,       49.7419,      -13.3631,       99.9266,  282.5103,0.212512,  1.4423E-05
     -112.0700,       33.4500,      331.0000,        0.0000,       13.0000,      200.0000,        7.0000,     2024.0000,      289.7676,        9.6225,      248.2169,        0.4247,     1255.2941,        0.0825,    93154.9982,        1.1436,       51.9258,      -23.8562,        9.1431,  304.6233,0.194821,  8.9384E-06
      103.8200,        1.3500,       15.0000,       30.0000,       14.0000,      120.0000,        4.0000,     2024.0000,      307.7155,        4.3197,      227.1956,        0.6019,      660.6087,        0.8739,    87252.9883,        1.8150,       22.5899,      -25.3282,       31.7499,  309.0901,0.191248,  4.8653E-06
      -68.0000,      -16.5000,     3600.0000,        0.0000,       12.0000,      172.0000,        6.0000,     2024.0000,      303.0173,        1.9990,      203.5136,        0.4336,      925.4673,        0.2570,    67815.8766,        3.3465,       11.4540,       27.4824,      -41.2283,  313.9730,0.187342,  3.9767E-06
     -122.0000,       37.5000,       25.0000,        0.0000,       12.0000,      172.0000,        6.0000,     2024.0000,      296.6781,        7.1779,      200.0963,        0.4852,      867.6898,        0.4425,    90434.6442,        2.1124,       36.7419,       16.7279,        8.1281,  304.3769,0.195019,  7.5077E-06
      -18.0000,       65.0000,       52.0000,        0.0000,       10.0000,      355.0000,       12.0000,     2024.0000,      252.2356,        9.5206,      107.3501,        0.6101,      632.4883,        0.4009,    92422.0388,        2.3336,       65.9507,        0.4436,      -44.6080,  256.7695,0.233104,  8.7356E-06
      103.8200,        1.3500,       15.0000,       30.0000,       14.0000,      120.0000,        4.0000,     2024.0000,      301.2153,        7.8006,      155.9425,        0.6071,     1078.1575,        0.8554,    92131.0809,        1.5433,        4.6519,      -10.7311,       -9.8935,  303.3859,0.195811,  6.9329E-06
      -18.0000,       65.0000,       52.0000,        0.0000,       10.0000,      355.0000,       12.0000,     2024.0000,      242.2321,       17.7190,       55.6465,        0.5298,      462.3346,        0.3764,    88612.6185,        0.8499,       88.8197,       19.9359,      -78.8835,  244.2642,0.243109,  1.0511E-05
      -68.0000,      -16.5000,     3600.0000,        0.0000,       12.0000,      172.0000,        6.0000,     2024.0000,      285.2724,        5.5150,      303.2733,        0.2474,     1338.0286,        0.3922,    67510.9097,        2.8685,       18.3897,       23.0367,      -39.0625,  293.1799,0.203976,  7.7936E-06
      -18.0000,       65.0000,       52.0000,        0.0000,       10.0000,      355.0000,       12.0000,     2024.0000,      234.6134,       17.7979,       56.0686,        0.7260,      585.0414,        0.2719,    85181.3866,        1.7104,       73.2576,       -2.5127,     -118.1743,  234.6134,0.250829,  1.1808E-05
     -122.0000,       37.5000,       25.0000,        0.0000,       12.0000,      172.0000,        6.0000,     2024.0000,      320.7960,        7.5573,      156.9383,        0.6157,     1052.9122,        0.2743,    89835.2351,        2.2264,       16.4454,      -14.1628,      -87.1271,  333.0517,0.172079,  9.0839E-06
     -122.0000,       37.5000,       25.0000,        0.0000,       12.0000,      172.0000,        6.0000,     2024.0000,      308.0606,        3.3154,      269.8551,        0.5979,      915.3743,        0.0782,    90908.5195,        3.4937,        4.7574,       23.9302,      -54.9852,  326.1282,0.177617,  5.5389E-06
      -18.0000,       65.0000,       52.0000,        0.0000,       10.0000,      355.0000,       12.0000,     2024.0000,      236.7055,        3.4243,       18.7566,        0.6736,       68.8233,        0.3466,    87032.8994,        2.1189,       84.6777,        0.1097,       81.5598,  236.7055,0.249156,  3.6605E-06
      -18.0000,       65.0000,       52.0000,        0.0000,       10.0000,      355.0000,       12.0000,     2024.0000,      255.9568,        4.3917,      161.3883,        0.8384,      179.1448,        0.9396,   101265.4388,        1.7699,       68.2107,      -26.2077,       90.3019,  255.9568,0.233755,  3.8591E-06
     -112.0700,       33.4500,      331.0000,        0.0000,       13.0000,      200.0000,        7.0000,     2024.0000,      322.5906,        7.5888,      328.4401,        0.1313,     1020.1719,        0.1596,    96151.4942,        3.5539,       31.1703,      -28.0807,     -131.3567,  330.4686,0.174145,  1.2063E-05
      151.2100,      -33.8700,       39.0000,        0.0000,       12.0000,      172.0000,        6.0000,     2024.0000,      301.7256,        4.6065,       84.4505,        0.5657,      981.5158,        0.2991,    98034.6846,        2.6953,       24.8174,        5.9896,      -34.5437,  304.5618,0.194871,  5.3612E-06
       -0.1300,       51.5100,       11.0000,        0.0000,        9.0000,       80.0000,        3.0000,     2024.0000,      297.6735,        9.5731,      293.2929,        0.5665,     1043.2642,        0.6396,    93915.9405,        2.9039,        9.5718,      -24.7974,       59.5813,  299.3602,0.199032,  1.1819E-05
      151.2100,      -33.8700,       39.0000,        0.0000,       12.0000,      172.0000,        6.0000,     2024.0000,      304.0632,        8.3166,      136.8301,        0.6177,      613.0120,        0.1333,   100007.7952,        3.0280,       59.8617,       29.4380,      121.6800,  308.5177,0.191706,  1.1871E-05
       55.3000,       25.2000,        5.0000,        0.0000,       10.0000,      280.0000,       10.0000,     2024.0000,      287.4970,        7.5079,      294.9506,        0.3220,      653.1058,        0.4000,    87710.2324,        2.9482,       43.6714,       27.9618,       30.0058,  290.9058,0.205795,  9.9155E-06
      151.2100,      -33.8700,       39.0000,        0.0000,       12.0000,      172.0000,        6.0000,     2024.0000,      319.1609,        3.5420,       33.1855,        0.6134,      720.4228,        0.1595,    96479.4490,        2.2060,       32.3401,      -19.1017,     -106.0779,  327.5090,0.176513,  6.5891E-06
      -18.0000,       65.0000,       52.0000,        0.0000,       10.0000,      355.0000,       12.0000,     2024.0000,      257.0595,       12.1792,       70.9017,        0.7043,      147.0287,        0.3194,    92332.5282,        2.8216,       68.9258,       16.9997,       21.2120,  257.6775,0.232378,  1.2847E-05
     -122.0000,       37.5000,       25.0000,        0.0000,       12.0000,      172.0000,        6.0000,     2024.0000,      307.3039,        2.9873,      349.3082,        0.1770,     1333.2821,        0.3917,    95122.6931,        2.2661,       12.2576,        6.3809,     -137.0817,  326.5339,0.177293,  4.3518E-06
       -0.1300,       51.5100,       11.0000,        0.0000,        9.0000,       80.0000,        3.0000,     2024.0000,      303.5921,        2.2429,      324.2432,        0.8769,      360.2760,        0.2191,    97028.0001,        2.8331,       43.8428,        1.6568,       32.0375,  306.4332,0.193373,  4.4973E-06
       55.3000,       25.2000,        5.0000,        0.0000,       10.0000,      280.0000,       10.0000,     2024.0000,      292.7087,        6.8809,      186.4979,        0.5842,     1292.8505,        0.0780,    87103.0679,        3.6659,       10.2782,       11.0780,       31.6243,  307.1256,0.192820,  7.8640E-06
       55.3000,       25.2000,        5.0000,        0.0000,       10.0000,      280.0000,       10.0000,     2024.0000,      298.7087,        2.2920,      167.7920,        0.6369,     1237.5038,        0.3867,    91530.7836,        4.5396,        6.1587,       18.0802,        2.9383,  313.4620,0.187750,  4.9454E-06
       -0.1300,       51.5100,       11.0000,        0.0000,        9.0000,       80.0000,        3.0000,     2024.0000,      283.1291,        6.0887,      158.3235,        0.7099,      360.5407,        0.5777,    92965.8384,        2.6169,        4.7401,       -4.2157,      117.8040,  284.1062,0.211235,  7.7792E-06
     -122.0000,       37.5000,       25.0000,        0.0000,       12.0000,      172.0000,        6.0000,     2024.0000,      289.7163,        1.1663,      353.1598,        0.6908,     1039.4968,        0.1502,    95580.5748,        2.3246,       31.6530,       21.7105,      -24.9370,  313.6631,0.187589,  2.5117E-06
      -68.0000,      -16.5000,     3600.0000,        0.0000,       12.0000,      172.0000,        6.0000,     2024.0000,      285.1014,       13.8038,      321.7693,        0.0461,     1211.4055,        0.3694,    73548.7844,        0.7801,       36.5490,       29.3015,       78.5355,  290.7247,0.205940,  8.4700E-06
      -18.0000,       65.0000,       52.0000,        0.0000,       10.0000,      355.0000,       12.0000,     2024.0000,      235.1928,       15.1389,      153.0630,        0.6614,      313.1689,        0.8674,    95330.8548,        3.0498,       86.7573,      -21.9643,       80.4727,  235.1928,0.250366,  1.6022E-05
      151.2100,      -33.8700,       39.0000,        0.0000,       12.0000,      172.0000,        6.0000,     2024.0000,      277.3497,        1.4273,      181.9904,        0.3245,     1176.9014,        0.3140,    97095.2537,        1.0623,       33.9318,       -8.9336,      -74.4663,  285.6456,0.210003,  1.9840E-06
      151.2100,      -33.8700,       39.0000,        0.0000,       12.0000,      172.0000,        6.0000,     2024.0000,      274.5894,        4.1442,      134.4041,        0.8314,      508.2030,        0.0043,    99629.8149,        3.0031,       33.1876,       24.4023,       17.9093,  274.7186,0.218745,  6.0368E-06
      151.2100,      -33.8700,       39.0000,        0.0000,       12.0000,      172.0000,        6.0000,     2024.0000,      264.1115,       10.6953,       39.7697,        0.3079,     1103.1306,        0.4883,    98580.2058,        2.3141,       55.4471,      -16.2504,       51.2360,  264.1115,0.227231,  9.9657E-06
